,弹幕,vid
0,艺人是高危,000268
1,2,000258
2,up表情好迪士尼,000251
3,哈哈哈哈,000244
4,你的三观还好吗,000263
5,正经人谁看春晚小品,000267
6,刨坟去了吧,000237
7,iu,000265
8,李宁？？？？,000250
9,韩语开头学的我乱七八糟的，后来就好了,000243
10,我去，有画面了，别念了，别念了,000271
11,难于上青天,000249
12,气冷抖，男人什么时候能站起来,000277
13,22222,000265
14,见棺发财,000274
15,ENHYPEN,000265
16,有点杠,000267
17,龟片,000256
18,风暴羚羊?,000281
19,土坑,000237
20,16-04-04,000238
21,空气,000265
22,可以，和孔子思想差不多了,000244
23,工地没得休，都可以安然无恙,000249
24,2018,000238
25,伦敦大学,000251
26,？？23？？,000259
27,你这朋友还在世吗？,000237
28,咱们依然很落后,000258
29,？？？？,000248
30,哈哈哈哈哈哈哈哈哈哈,000244
31,卧槽,000256
32,biang,000277
33,哈哈哈哈哈哈哈,000256
34,啸天表示ta不配,000272
35,老师自己的身后事都想明白啦,000244
36,杂质中的杂质,000271
37,牛逼,000272
38,光辉未来,000244
39,薛之谦？,000253
40,这个妆,000252
41,不会,000286
42,你再骂？,000251
43,我看到了off....,000281
44,举！,000265
45,见棺发财,000274
46,biang？,000277
47,《很尴尬》,000250
48,？,000263
49,龟片,000256
50,炒币,000276
51,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000265
52,不至于不至于,000244
53,因为美国的是转基因大豆,000258
54,致敬英雄,000268
55,放他娘的屁,000262
56,瑞幸,000244
57,1,000258
58,哦,000286
59,单位宿舍,000263
60,我们的父辈,000241
61,回老家上学，英语课上课Good Morning teacher当时整的我一愣,000264
62,见棺发财,000274
63,不紧张，我已经是公务员了,000240
64,2018-01-20 ,000238
65,？？如果非要看花多少钱才确定感情的话 姐姐 我劝人你仁慈 不要出来祸害人,000263
66,2000？？？？,000268
67,别闹了！上夜班去了,000249
68,我裸婚的,000241
69,裤子拉链拉一下先,000273
70,hso,000259
71,妈卡爸卡,000252
72,哈哈哈哈哈哈,000245
73,是黑眼圈还是眼影,000252
74,分式方程检验一下,000254
75,1,000258
76,2,000265
77,哈哈哈哈哈哈,000275
78,天生杀人狂,000248
79,把老板车了。,000270
80,弹幕里一个个牛气冲天，现实里自己死也不知道怎么死的。,000240
81,牛皮！,000259
82,张三变成这样，在座的都有责任,000250
83,粉丝都是无脑的傻子,000268
84,我反手就是一个踩,000254
85,哈哈,000245
86,我倒觉得没毛病，虽然我是男生吧,000263
87,太阴了,000244
88,22222,000265
89,吃人,000277
90,？？？？？？,000263
91,见棺发财,000274
92,早点知道就好了！,000253
93,幻 想,000249
94,升官发财,000274
95,别骂了，别骂了！,000257
96,芜湖！,000244
97,中公真不行,000281
98,开门查水表,000249
99,酱香型科技,000258
100,休比•多拉,000265
101,BTS,000265
102,熬夜人秒进,000257
103,老----番----茄----,000261
104,哈哈哈哈哈哈哈哈,000245
105,不会,000286
106,没有目标,000265
107,戳（chuo）,000238
108,瑞幸名场面,000244
109,老婆,000252
110,这声音怎么和人的一样，配音的吧,000256
111,草,000273
112,？？？？,000260
113,比zs还疯的只有zs的粉丝,000268
114,八十岁以下的乌龟禁止观看,000256
115,hhhhhhh,000272
116,离谱,000278
117,不至于不至于,000244
118,升官发财,000274
119,败家玩意包浆都让你洗没了,000283
120,有单间的,000244
121,财大nb,000287
122,物地生狂喜,000271
123,？？？,000263
124,bilibili,000250
125,国内都在app买菜,000258
126,前两天有个高一新生玩手机熬夜猝死了。。,000257
