,弹幕,vid
0,好像海贼王里的鸟啊,000429
1,致敬,000449
2,冲丫！,000444
3,哈哈哈哈哈哈哈哈,000452
4,辛苦了！！！,000424
5,我会开心啊,000450
6,牛逼,000420
7,好家伙，葫芦娃蝎子精,000442
8,12分钟的我原来是猫狗兽,000448
9,说实话我很想有这样的困惑,000424
10,猪,000429
11,666,000432
12,投币,000453
13,下面,000438
14,国之栋梁，国士无双！,000449
15,b站20年也涨了8倍左右,000423
16,就离谱,000440
17,QAQ画质感人,000445
18,卧槽,000420
19,我家正发豆芽呢，都快顶房顶了。,000440
20,就去,000419
21,大师，我悟了我悟了,000426
22,哈哈哈哈,000424
23,哈哈,000424
24,其实陀螺就像是时间永远不停止的转动。,000449
25,笑死我了,000450
26,前面的那个金厉旭你笑死我了哈哈哈哈哈哈哈哈哈哈,000445
27,猪,000429
28,来了,000424
29,爷青回,000419
30,田柾国老婆来了,000445
31,我们这边叫剪刀剪,000442
32,你是不是不知道白猪都要吃不起了,000438
33,学到了，这就去做,000427
34,致敬,000449
35,666666,000432
36,替朋友看看,000437
37,狭缝就可以,000452
38,发财,000453
39,截图打印,000436
40,我真的容易被漂亮姐姐带走...,000424
41,表示数学数字的读一，表示文本字符的时候读妖,000426
42,那我退出去了,000453
43,确实牛,000438
44,因为视频太长了也没有状态看进去,000451
45,我困了,000451
46,。,000424
47,莲石湖,000429
48,内,000445
49,？？,000450
50,我也是哭,000424
51,主不在乎,000428
52,帮朋友看看,000430
53,什么憨憨会信？,000425
54,重新做人,000424
55,筛选,000424
56,我替朋友看看,000437
57,都暻秀不要不识抬举我你的油炸亲故,000445
58,兄弟们好，哥哥来看你们了,000444
59,李赫宰：中文像吃饭一样煎蛋！,000445
60,致敬,000449
61,没有图书馆。。。,000424
62,琵琶鱼名场面,000433
63,幼发拉底河和底格里斯河,000454
64,还有2天,000424
65,致敬,000449
66,我直接全部一脚秒了,000442
67,懂了，鼠人是褒义词,000433
68,日式思维不一样了,000450
69,买一送一,000425
70,赞赞赞,000424
71,透明带反应,000444
72,hhhhhhhh,000432
73,真实,000424
74,哈哈哈哈哈哈哈,000430
75,图好糊啊，看不清字,000424
76,amazing,000434
77,六分投,000448
78,不会呕呕,000450
79,重新做人,000424
80,叫我做人,000424
81,贾昕宇的生物课,000444
82,2,000424
83,乡村黑猪,000438
84,她想说sheet mask,000447
85,啊！这！职业放射性疾病了解一下,000452
86,2我会在那发呆,000424
87,圣代圣代！！！,000434
88,《白带》,000442
89,改一下折射率,000452
90,不是别把任正非和另外那俩放一块,000439
91,感谢水猴子本人带来的水猴子住的地方的视频,000425
92,我在听什么,000452
93,好家伙，卡了，真有网课的感觉了,000424
94,蚊子挺优秀的。,000448
95,鞭笞鵎鵼,000429
96,死胖子,000425
97,瞬间困了,000451
98,有内味了,000432
99,哦！无中生友,000430
100,我觉得这10秒可以用来洗洗脸搓搓手之类的(因为不会睡着）,000451
101,不会,000450
102,请把你的口水咽回去！,000447
103,达咩,000445
104,那太好了,000428
105,兄弟们，盘他,000444
106,安全感？,000424
107,？,000433
