,弹幕,vid
0,？,000117
1,牛蛙点点,000121
2,谢谢,000115
3,另一个焦点上有什么？,000119
4,妙啊,000119
5,卧槽,000117
6,不明声音？,000108
7,《论002、075的正确拍摄手法》,000124
8,不，是一样的只是那几页的来回播放,000119
9,万物基于传销,000099
10,一万,000120
11,好爸爸,000117
12,这些都还没订呢,000100
13,裆下发凉,000107
14,缸中之脑,000115
15,鲶鱼哥哥,000121
16,男老师就是各种dm的,000114
17,泡沫,000099
18,半个月！,000109
19,致敬,000113
20,泪目,000105
21,是肉吃少了吗,000119
22,太假,000121
23,主要是容易搞错性别,000098
24,就会后悔,000121
25,开幕雷击,000107
26,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,000119
27,百万,000124
28,倍兹,000100
29,夺笋啊,000121
30,资本不都一个套路吗。,000099
31,吃点肉，我可我吗,000119
32,2,000099
33,我看晕了，对数字极其不敏感,000099
34,他就是开店的，杰x彩宝直播卖欧泊的,000114
35,老视频啊,000112
36,致敬！,000113
37,14次,000109
38,淑女必看,000107
39,哈哈哈哈,000105
40,3,000099
41,国产大片,000124
42,那你还缺老婆吗,000114
43,还缺儿子吗？,000114
44,不至于。不至于。,000108
45,莆田,000112
46,?,000109
47,谁知道这玩意还念出来啊，外放当场死亡,000107
48,比 博 燃,000124
49,就这？,000097
50,老逼登已打钱0.5,000119
51,2,000099
52,懂了，火星现在是超大陆时期,000119
53,？？？,000117
54,泪目,000105
55,养乐多！,000107
56,我一个男的，从没挨过打,000117
57,明白了,000111
58,实习是劳务合同，不算,000111
59,致敬！你们都是英雄！,000113
60,穷人最冷的冬天在德克萨斯,000119
61,哈哈哈哈哈,000123
62,呜呜呜呜呜呜呜,000104
63,欧泊,000104
64,听不懂怎么办,000099
65,白 鸠 制 药,000105
66,哈哈哈哈哈哈哈哈哈哈哈哈,000122
67,这声音我想到盗笔里的胖子,000121
68,听不见了,000120
69,啊,000100
70,帮我一个朋友看的,000108
71,怎么给自己视频选标签呢,000101
72,令人害怕我正在看,000117
73,做这个的时候就记得一件事手术室里的表那一个小时走的格外的慢,000107
74,不兴戴,000121
75,不  知  为  何,000117
76,致敬,000113
77,不要啊 啊啊啊啊,000115
78,鉴定书上不是写的单位名称吗？,000112
79,12.1w了,000101
80,比博人燃系列,000124
81,明白了，感谢,000111
82,普通人：辛苦＞回报，回报＝无,000095
