,弹幕,vid
0,……,000292
1,已经买了一箱了，孩子很喜欢呀，括约肌也能用,000294
2,好耶,000297
3,1,000294
4,过年是个大工程......,000291
5,哈哈哈哈哈哈,000291
6,上面那个应该是阿姆哈拉语,000298
7,看个视频也能碰到校友们绝了,000298
8,一个赞 一个硬币 一个收藏 一个也没有！,000319
9,一杯茶，一包烟，一道高数算一天,000319
10,致敬,000302
11,我公司每个月才给交100多，总共我俩加起来才200多，我也是醉了。,000316
12,s dei bo,000318
13,羊不下崽狼着急了,000297
14,？,000298
15,我可以！,000301
16,继续炫,000309
17,摄像头，拆，懂 ,000319
18,反正我的回答是：老板拖欠工资～我辛苦工作换不来报酬,000288
19,好像是的,000289
20,会上B站,000290
21,以后每周工作3天，也就是72小时,000295
22,致敬,000302
23,加油别生,000297
24,门口有两棵树，一棵是枣树，另一棵还是枣树,000319
25,说美洲狮的人呢哈哈哈哈哈出来,000309
26,或者盲目自卑？,000298
27,乱倒,000318
28,这你都认识啊,000309
29,啊,000301
30,那些说中文多音多义字有歧义是落后的麻烦来解释解释ATM,000314
31,装逼文艺,000315
32,猝不及防,000319
33,1,000317
34,幽默！,000322
35,你再骂,000319
36,学数学,000317
37,这。有点丑,000307
38,我寒假过完了才看到,000317
39,你能不能放着不动,000318
40,dio图一堆,000296
41,在B站，晚上不睡觉，学作文，更重要的是现在还不写,000319
42,国粹,000320
43,这个视频真的好,000298
44,做了我想做而又不敢做的事，hhhh,000290
45,和我一样有媒婆痣,000313
46,除了nb我无话可说,000304
47,确定不是地面振动引起的？,000299
48,我大吉林这么霸气吗,000297
49,贾冰，最烦的喜剧人,000296
50,七进制！！完全正确！！！,000291
51,公务员,000316
52,致敬,000302
53,哈哈我是辅助,000319
54,背后的真相让人暖心（狗头）,000320
55,C   O   D   M   转   盘,000317
56,1,000294
57,奥特曼,000314
58,上脚,000300
59,不被家么,000304
60,然后让他夜里起来安地板。,000314
61,我的天啊哈哈哈哈,000305
62,.,000296
63,灵魂拷问,000301
64,单招满分,000289
65,吾辈楷模？,000304
66,不稳定有无数个，随便什么东西,000318
67,致敬,000302
68,经典工地,000300
69,腾讯，早该被惩治了,000320
70,看看那一批坚持回国的科学家，再对比公知就可以明白吧,000298
71,致敬,000302
72,2333333,000296
73,投币算犯罪吗,000291
74,哈哈哈哈哈哈哈哈哈哈,000319
75,、,000319
76,致敬,000302
77,吾辈楷模,000304
78,哈哈哈哈哈哈哈哈,000291
79,哈哈哈哈哈,000305
80,拉直可还行,000312
81,日常祸害U盘,000290
82,雪花飘飘，北风萧萧,000305
83,怕了,000322
84,都是假的,000309
85,1234,000317
86,前面什么东西？？？谁管你要成不成家,000305
87,球呢,000318
88,结果太频繁养分不多，不好吃,000307
89,致敬,000302
90,四面体,000318
91,新年快乐,000296
92,致敬,000302
93,领导不可能关注你 只关注你的活,000305
94,此生无悔入华夏，来世还做中国人,000320
95,峰哥几天不见这么拉了,000298
96,我们制造个假象不三栏,000289
97,1,000294
98,牛皮,000314
99,2,000316
100,高手来了,000319
101,表妹你好,000305
102,哈哈哈哈哈哈？？？,000305
103,水饺的雏形,000318
104,公积金的话，特殊情况全取出来是比如残废之类的,000316
105,产仔呢这是,000297
106,3,000305
107,怕了1,000322
108,马列的伟大,000320
109,酒醉的蝴蝶,000310
110,暖心,000305
111,2,000317
112,你再骂？？？,000319
113,爱了,000319
114,没十年脑血栓干不出的事,000290
115,这个是我的，那个是我的，就是特别典型的文化自卑……,000298
116,2,000316
117,发达？认真的吗？,000320
118,有个东西叫刚体，有个东西叫力矩,000318
119,草莓树小姐是我们的光！,000307
120,有脸？！,000304
121,明天期末考……,000319
122,1！2！3！4！,000317
123,泰拉瑞亚里就叫“红衣主教”,000307
124,我感觉不会有任何问题,000290
125,确实，当年中二买过什么彼岸花种子，全宿迁发的，没一株是对的,000307
126,我就是领导 我来看看,000291
127,这bgm是什么,000307
128,剑三玩家傻了,000304
129,马云竟然推荐大小周,000295
130,HR会说我们这里也不一定能让你学到什么,000288
131,抽点扔了,000314
132,他们土地少，没田,000320
133,你可以找我我这里有气筒 经常给老鼠支架,000314
134,这是滴胶啊！,000315
135,2,000316
136,前方高能,000290
137,1,000294
138,我们没有那时候囤的老些白菜的，请滚出B站,000320
139,很贵的这东西...,000314
140,马化腾出来挨打,000320
141,考研,000289
142,哈哈哈哈哈哈,000296
143,你再骂？！,000319
144,所以是九,000318
145,指甲真的恶心,000321
146,dio直呼内行,000291
147,那个，有兴趣赞我一下，三万我可以考虑收一个……,000301
148,你的认知是什么？,000322
149,1,000294
150,假如我医疗保险交了100万但是我活不过50岁呢,000316
151,有合适的男孩子,000301
152,这嘴长我身上多好啊,000304
153,人死了,000314
154,青铜镜,000321
155,这东西还有说明书，给我也不会用呀,000314
156,同款床单加一。,000290
157,窃取国家电网资料的别走,000290
158,哈哈哈哈,000314
159,危,000290
160,好,000322
161,3,000305
162,好家伙，一屋子畜牲。,000309
163,性爽,000317
164,直接自曝盗墓,000300
165,开始疼了,000314
166,假装不知道5v电不死人 ,000290
167,危,000290
168,辛苦了！,000313
169,吾辈楷模,000304
170,1,000294
171,贾冰,000296
172,喔，猜对了,000304
173,连土都不配_(:D)∠)_,000319
174,海南东北老人是真的多哈哈，都习惯了,000297
175,宿迁卖假东西老有名了,000307
176,牛逼,000304
177,哈哈哈哈哈哈哈哈,000319
178,2,000317
179,老哥要男朋友吗,000301
180,干拼多多牙,000320
181,致敬,000302
182,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,000318
183,夸克超好用的,000319
184,早都下载了,000322
185,敏感肌可以用吗,000305
186,狗咬狗,000320
187,高考顺利,000289
188,全 桥 整 流 器 ！！！,000312
189,你的人认知是什么,000288
190,哈哈,000296
191,哈哈,000296
192,好家伙,000300
193,罗老师有经验,000291
194,不用手机用电脑,000317
195,咋办呀，不会总结,000319
196,盛世美颜,000313
197,阿里巴巴,000320
198,秦王照骨镜,000321
199,确实，写出一道高数题真的很爽,000317
200,致敬,000302
201,哈哈哈哈哈哈哈哈哈哈,000291
202,弹幕里说羡慕、喜欢的是什么想法？,000304
203,老贵了,000314
204,真实,000319
205,小时候 省卫视和市级新闻频道每天都有菜篮子工程的菜价,000320
206,支持,000322
207,哈哈哈哈,000322
208,哈哈哈哈哈，up太有趣了,000322
209,辛苦了,000313
210,按这节奏互联网巨头将被揍一顿,000320
211,我要做设计师,000289
212,这就好像久攻不下的算法，突然在某一瞬间顿悟了的感觉，整个人直接起飞,000317
213,3 4,000317
214,出书吧,000304
215,2,000316
216,masochist里的ch读k，就像chemistry，school,000298
217,小年快乐 辛苦啦,000313
218,你怎么不发钱给我,000295
219,单向导电,000312
220,《地球科学导论》《普通地质学》,000317
221,哈哈哈哈哈哈哈,000296
222,太真实了,000291
223,辛苦了,000313
224,好厉害,000319
225,一千万波币,000291
226,陈玉楼哈哈哈哈哈哈,000321
227,作呗,000301
228,这………,000305
229,顾头不顾腚,000291
230,。。。。不靠气囊撑恐怕不太行吧,000314
231,大冥国,000320
232,我就是这么说的,000288
233,莫得感情,000304
234,黄字+1，我也在厕所,000319
235,28......,000294
236,这是个老师吧,000299
237,hi 大庆好,000315
238,致敬,000302
239,支架不贵，贵的是手工,000314
240,小丑在殿堂，大师在流浪,000302
241,别吵了各位精神火星人在此,000298
242,学习资料别弄没了,000290
243,1,000289
244,？？？？？？,000319
245,杨梅大仓,000307
246,我太懒了,000319
247,这是我一直想做却没敢下手的事情,000290
248,草,000307
249,中国电网即将被入侵,000290
250,呵呵呵呵呵呵呵呵,000295
251,啊啊啊啊,000314
252,我们老陈才60啊你不要乱讲,000304
253,美的代名词迪丽热巴,000304
254,恭喜恭喜,000305
255,词汇是专四的,000298
256,无期,000309
257,它们说，它们不是人,000322
258,怕了,000322
259,哈哈哈,000314
260,？？？？,000319
261,因为土地,000320
262,不给领导送礼就对了,000291
263,哈哈哈哈哈哈哈哈哈,000319
264,买得起九万的戒指对方啥家庭啊瞧不上你,000301
265,很遗憾这样认识国士,000302
266,2,000316
267,夸克好用是真的,000319
268,爷要骂你丫的！不会说人话就别活着,000302
269,哈哈哈哈哈哈哈哈哈哈,000307
270,哈哈哈哈哈,000296
271,始于足下？你给我始一个？,000297
272,前方高能预警,000289
273,贝壳？,000318
274,！！那时候的128万可有分量了,000320
275,我老公求婚的时候买了个银托的假戒指。。跟钱没关系吧这个,000301
276,商业机密:他们怕了,000322
277,1234,000317
278,1111,000289
279,1,000294
280,乐事薯片,000294
281,九万多我可出不起,000301
282,啊！特别喜欢这句话！,000319
283,危     U盘     危,000290
284,2,000316
285,卢本伟,000307
286,一二三四五 上山打老虎,000319
287,收藏了,000289
288,不懂就问，这位是GAI老师吗？,000309
289,这是人均吧,000320
290,这有个屁的七位数,000292
291,总有一款适合你,000291
292,逝世就逝世,000290
293,考研,000289
294,3,000305
295,三千人，我去,000304
296,灰色也是比较多的,000316
297,看来所有问题的的答案都早已呈现在我们眼前，我们要做的只是去发现,000318
298,球面上每个点都是不稳定平衡点，没错吧,000318
299,收藏过万了,000305
300,这丑恶的嘴脸，想吐,000295
301,完成今年销售任务,000289
302,哈尔滨张谦蛋,000298
303,123,000305
304,外用,000307
305,哈哈,000304
306,234,000317
307,原来如此,000322
308,会说话吗？ 会说就多说点,000296
309,致敬,000302
310,律师同志们，这位小同志思想不太对，你们这个官司要好好打，’慢慢‘打啊，多打几次，毕竟大家都是打工的,000322
311,1,000294
312,欢  迎  收  看：金  士  顿,000290
313,？？？？,000309
314,马云真的该死啊,000320
315,1234,000317
316,球囊扩张支架,000314
317,现在这个几千块，便宜了十多倍,000314
318,花里胡哨没词写啥,000319
319,存钱,000289
320,hr说我们的也不太匹配你的预期...,000288
321,连这个都不会（哭）,000319
322,我立起来过,000318
323,zhewnyi,000294
324,对啊 真写不出来对啊 ,000319
325,充电插头变压过的电，没多大威力,000290
326,卫生间那个等等我,000319
327,这个紫色好好看,000301
328,真好啊,000298
329,《3》,000320
