,弹幕,vid
0,节食。。,000018
1,厉害,000002
2,不久前C919已经飞往加拿大顺利通过了严寒测试了，已交付了一架给东航公司年底投入运营,000015
3,荒板上线,000014
4,针不戳,000012
5,格式塔心理学,000004
6,ohhhhhhhhhhhhhhhhh,000015
7,知觉的选择性,000004
8,草,000006
9,致敬！,000018
10,毛料？？手镯去哪里了？？？,000007
11,YMCA,000004
12,哈哈哈哈哈哈哈哈哈,000007
13,瑞安直呼内行,000015
14,医生中西医知识都覆盖到了呀,000020
15,报道,000003
16,朝朝盈~,000009
17,果然,000012
18,这么在意值多少钱那已经确定了,000010
19,报道,000003
20,美国地图,000006
21,这是武侍的歌？,000014
22,“玩”,000011
23,手艺活,000020
24,好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死了,000020
25,我直接好家伙,000015
26,我为什么会刷到这个了,000020
27,两个人/花瓶,000004
28,cuo,000014
29,哈哈哈哈哈鸡哥,000011
30,不，吃饭是很开心的事,000018
31,哈哈哈哈哈笑死,000006
32,致敬,000018
33,文体最近不好，白酒香阿,000009
34,なるほど,000004
35,阿姨,000012
36,螳螂刀,000014
37,看男科妇科，大夫护士都习惯了,000020
38,你不要过来啊！！！,000005
39,xue微,000009
40,一听就是前行失败,000014
41,高高高情商,000007
42,买点比特币试试，比股票还刺激,000009
43,报道,000003
44,星之海哈哈哈哈哈哈哈哈哈哈哈哈,000006
45,舔盖啊！！,000006
46,阿福的乌鸦坐飞机诚不欺我,000015
47,无中生友,000020
48,高二时每天五点起来跑五公里然后去上学，加上晚自习一直上到22点，一天半碗饭，两个月瘦了三十斤,000018
49,稳得一批,000015
50,救济 X      解决 √,000018
51,旱地拔葱？这不我J20？,000015
52,卧槽,000014
53,？？？,000006
54,兄弟们可以拿这个去表白王冰冰了,000002
55,要好的心态,000009
56,草,000005
57,我叫他重影（dog）,000004
58,剪辑了锤子,000013
59,ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,000015
60,ohhhhhhhhhhhhhhhhh,000015
61,呜呜,000010
62,专业,000020
63,除了融资哪有杠杆,000016
64,啵嘴？？,000004
65,致敬,000018
66,12月行情好而已,000009
67,底下是离婚协议书么 章都盖好了,000007
68,感兴趣,000009
69,伟大,000018
70,!,000002
71,随便买的，新能源和白酒已经不行了,000009
72,我了个去,000020
73,呱,000003
74,12月全买白酒基金,000009
75,小学课本插图,000004
76,散户股市就算,000009
77,我TM跌成狗了,000016
78,粉刺呢？,000006
79,牛逼疯了,000015
80,致敬!,000018
81,理想者,000018
82,牛都没来哪来的股灾,000016
83,手Y毁了几代人,000020
84,致敬,000018
85,白酒永远的神,000009
86,贴了钢化膜,000012
87,跪着呢,000007
88,？？？？？,000001
89,再等一个月就血亏了,000009
90,乳酸杆菌,000006
91,运动世界校园,000018
92,股民2亿多,000016
93,拨片（表面猝火）,000006
94,夺笋呐,000012
95,说了半天不知道说的什么,000013
96,哈哈哈,000010
97,谐音梗扣钱,000016
98,哈哈哈哈 我也看不上那点 放在余额宝就是当粮仓,000009
99,啊，课本啦，这个我熟,000004
100,太愚昧了…,000010
101,这不废话,000012
102,报道,000003
103,膜拜大佬,000002
104,牛批,000002
105,好家伙好家伙,000002
106,哈哈哈哈哈,000020
107,文体 今年都不行,000009
108,有兴趣,000009
109,666,000014
110,这是牛奶吗？,000014
111,致敬,000018
112,麻衣麻衣麻衣麻衣麻衣麻衣麻衣,000011
113,谢治宇,000016
114,破产姐妹,000017
115,尴尬,000020
116,我也没有了,000020
117,恐龙妈妈提笔忘字,000011
118,牛逼啊V,000014
119,印得好就是艺术字了,000004
120,呱,000003
121,淦,000020
122,可恶，是幻术吗？什么时候？,000004
123,⊂←,000011
124,是个姐妹都会进 比如我［doge］,000011
125,致敬,000018
126,草,000005
127,那牌子少说要3，4万,000007
128,色差——,000004
129,你说的就行,000013
130,你们在期待什么,000011
131,拜托，很慢诶,000017
132,好吵,000014
133,11111,000009
134,卧槽,000006
135,臥槽,000015
136,蔡经理,000016
137,扫    把,000006
138,咋琢磨出来的？,000002
139,为什么没人提侯昊呢？,000016
140,哈哈,000007
141,别问，问就是章丘铁锅,000012
142,牛逼,000015
143,菜嵩松:没错，就是在下,000016
144,下饭,000006
145,致敬,000018
146,呀吼,000014
147,草,000005
148,你就是义体医生？,000014
149,我寻思也没人要啊,000010
150,哈哈,000020
151,感兴趣,000009
152,哇,000004
153,手机危,000015
154,放水,000012
155,报到,000003
156,肾虚公子,000020
157,坤坤,000016
158,报道,000003
159,给云外镜戴,000010
160,最看不上这总舔定沟子的,000000
161,报到,000003
162,燃起来了,000015
163,如果里面也出现了小人，正在用显微镜观察的话，这岂不是无限套娃？,000006
164,针乌鸦坐飞机,000015
165,前提是你不知道这是什么,000006
166,我不产生感情没啥的,000013
167,居然不是手工的唉,000014
168,吃定？！,000013
169,第一眼看成mht了,000018
170,假发哪买的？,000012
171,我帮我女朋友来看看…………狗头,000020
172,不严谨,000012
173,呱。呱叫,000003
174,银行利息,000009
175,当时热播滑千股 哈哈哈，花千骨,000016
176,我反手一个好家伙,000002
177,反向做空不就行,000016
178,《美丽》,000006
179,老公,000012
180,呱,000003
181,草,000005
182,人性光辉,000018
183,胡说八道,000013
184,火钳刘明,000014
185,不太聪明的样子,000010
186,买白酒，金龙鱼的血亏,000016
187,Duang,000006
188,靠这个BGM是我实习电梯间背景音瞬间脸垮了,000002
189,我帮吴威特看看,000020
190,轧空,000016
191,咳咳咳咳咳咳,000020
192,吔,000012
193,可以可以,000015
194,报告,000003
195,这次也不一定,000003
196,居然安全着陆了,000015
197,只是说查理九世,000004
198,也就这个年纪玩得起，35岁，一点瘾都没了,000020
199,很快啊,000020
200,这还用说？只能是锋利的矛,000016
201,草,000005
202,这可不兴带啊,000007
203,高,000007
204,报到,000003
205,噫恶,000006
206,手艺活10多年了，一点问题没有,000020
