,弹幕,vid
0,哈哈哈哈，小米加步枪,000184
1,我要走，绝不会停下,000201
2,哥哥你是中国人啊你是怎么有脸做出这种事的,000177
3,如果在a股证监会坐不住了,000198
4,致敬,000177
5,怀疑你在抄作业doge,000190
6,？,000193
7,离职本来也可以成为一种策略呀,000201
8,燃起来了,000190
9,杀人诛心，姐姐好棒,000204
10,鬼话连篇！,000175
11,你好,000181
12,思密达思密达思密达,000211
13,换它上战场活不过一秒,000177
14,别说爱马仕了，就一个Sisley 我都遇到过不好的,000183
15,美国式,000198
16,因为穷,000204
17,好日子还在后头呢,000196
18,看着好疼,000187
19,？,000205
20,哦豁,000194
21,学废了,000180
22,红杉在背后，,000198
23,这教育太硬核了吧,000203
24,旁氏骗局,000198
25,好吃不过饺子，好玩不过嫂子,000194
26,哈哈哈,000191
27,这TM小学生都不会写这么差,000193
28,爱自己,000199
29,不要美元，要黄金,000210
30,泪目,000206
31,致敬,000184
32,天呐，大佬来B站了,000181
33,离开,000201
34,=～=,000193
35,桀桀桀,000186
36,不要脸,000211
37,傻孩子愣着干嘛截图啊！,000178
38,花——,000178
39,那你为什么不换个好点的手机呢,000207
40,印度  ：我可以摔啊,000173
41,劫富济贫,000198
42,哈哈哈哈h,000191
43,别骂了别骂了,000200
44,只剩1个男的怎么选？,000182
45,家里有这条件,000204
46,真实,000200
47,敬佩,000184
48,以前同学家里住山上看到他家也几袋子,000185
49,华为。。。头发还在吗,000207
50,南京,000177
51,降围打击,000173
52,哈哈,000180
53,内循环开启就是了,000210
54,made in China,000211
55,1,000200
56,举高高,000185
57,她是个很纯粹的人,000184
58,bgm脑内自动填词甚至唱了出来,000190
59,实话,000183
60,致敬英雄,000184
61,哭唧唧,000186
62,苹果会变便宜吗？,000210
63,谁家把泡菜放冰箱里，都是坛里泡着,000204
64,a,000194
65,做空者就是先借个股票，到期还，交易日涨到多少他都得拿那个价买,000198
66,银河好美好美,000178
67,？？？？？,000175
68,亏大发了,000177
69,牛比 ,000181
70,权御天下好听！,000190
71,这tm还不如说高考失误吧？,000180
72,说英法单挑不过德国的那个你是1914年出生的老古董吗?,000173
73,好看,000211
74,1亿,000198
75,印度：直接点我名得了,000173
76,141,000200
77,哈哈，山东大汉在得瑟的抖腿,000206
78,现在呢 哎。。。。,000184
79,真没听过,000200
80,爱自己,000199
81,致敬,000184
82,做梦吧,000196
83,不值得,000187
84,有个白噪音软件叫《潮汐》推荐～,000200
85,好家伙，始祖鸟,000201
86,哈哈哈哈哈,000181
87,滚,000175
88,真实真实,000200
89,古老……,000211
90,美国政府一出面，估计散户得崩,000198
91,好家伙,000192
92,给咱吸一口排出来的尾气兔兔给你造出一架,000173
93,好痛,000187
94,美元有毒,000210
95,我们老师也是这么讲课的！,000210
96,1,000200
97,这就是BBC画质,000178
98,致敬,000184
99,好家伙,000198
100,卧槽,000198
101,geigeigeigeigeigeigei,000186
102,你币有了,000178
103,哈哈哈哈哈哈,000206
104,中国网友太棒了,000211
105,让它们自己玩去吧，毕竟太极和八卦的真正意义还掌握在我们手里,000211
106,啊噗,000211
107,哈哈哈哈哈哈哈哈哈哈,000185
108,日本武器更新全世界最快,000173
109,致敬,000177
110,之一 用词严谨,000173
111,唉，国内没办法,000189
112,give me your Wechart,000181
113,果然很丑,000177
114,写的真好,000177
115,暴躁老师,000203
116,韩国:如有雷同，纯属巧合,000211
117,标题吸引了我,000190
118,这tm难道不是正确答案么？,000211
119,好家伙，够枪毙了吧,000212
120,好耶,000196
121,哈哈哈哈哈哈哈哈哈哈哈哈哈哈令人抓狂,000183
122,卧槽,000193
123,怎么做到学这么长时间的！,000190
124,1,000200
125,先是中国在，然后才有中国人,000177
126,幸亏我高二,000200
127,1,000200
128,对了 V小姐，名扬天下？还是无名小卒,000198
129,原来不是塑料的,000191
130,是个半圆刀,000174
131,内卷,000196
132,国内不允许做空,000198
133,小嘴抹了砒霜,000190
134,但是法国用食物当做武器,000173
135,给的太多了啊,000193
136,这图都包浆了,000207
137,举   足    轻   重,000204
138,skr,000198
139,只有那里我们不像牲口一样活，蝼蚁一样死。那里，永恒的中国！,000177
140,继续涨，我就日了这帮炒房狗了，隔壁市都能被他们炒上来,000196
141,毕导,000193
142,说的好 ,000193
143,233333,000193
144,真的人如其名，这个仇姓都被污染了,000177
145,致敬,000184
146,这不就是我,000186
147,哈哈哈哈哈,000185
148,真羡慕你们能听明白的。。,000197
149,老白干买了抛早了，亏了2000多，早知道留到现在,000202
150,代入感太强 腹部已经开始痛了,000187
151,你服不服？,000211
152,生育率降低，，，咋整,000173
153,别，现在已经是非常高估了,000202
154,欢迎回来,000182
155,宇宙最后的结局,000178
156,靠 我同就叫斌。。。,000196
157,比美国还算多啦。,000196
158,鱼缸危,000203
159,嘎嘎嘎嘎,000186
160,伟大,000184
161,当我们落入尘埃，也会被温柔覆盖,000178
162,那你倒是数数看,000173
163,终于知道这个币怎么来的了,000194
164,lbwnb,000203
165,这是诗？？？,000193
166,香椽chuan二声，Citroen你怎么读出来缘的,000198
167,“群英荟萃”,000206
168,马赛克,000177
169,哈哈哈哈哈哈哈哈哈,000198
170,盲猜亮P语言,000207
171,湮灭,000178
172,哈哈哈哈哈哈哈姐姐,000204
173,卷就完了,000175
174,已截图,000178
175,好耶,000196
176,鱼：你觉得你很幽默？,000203
177,致敬,000177
178,哈哈哈哈哈，听到这句笑死了,000196
179,会变成二维,000203
180,科技断代,000173
181,《呵呵》,000196
182,你说一个字我都不信,000175
183,房地产是真的恶心,000182
184,姐姐太牛了！！！,000204
185,拿去磨一下,000185
186,舔狗啊,000175
187,丁真：--别骂了别骂了,000173
188,太可爱了哈哈哈哈哈,000206
189,居然还是法学硕士,000177
190,5年,000212
191,烧开水，丢石头,000173
192,土夫子？,000212
193,致敬,000177
194,各位淑女反思一下,000205
195,历时十七年的古早历史，笑死了,000211
196,战术性结巴,000185
197,出来混迟早要还的，马斯克这一刀补地又准又狠,000198
198,越南是有中国的支持,000173
199,天天自首,000185
200,生于忧患，死于安乐，敢战能战，才有和平,000173
201,一个左正蹬,000175
202,bgm怎么回事,000203
203,宝友这可不兴玩啊,000191
204,1.6真亏了,000202
205,致敬,000184
206,这就是波 波动说万岁（不是）,000178
207,致敬,000177
208,一直跟在后面,000183
209,p,000175
210,？？？,000194
211,1,000200
212,f12,000176
213,梭哈，本来就没钱无所畏惧，就是梭哈，,000198
214,亏了,000177
215,什么玩意,000193
216,不好意思，我手机用的是北斗,000173
217,满分,000193
218,太少了，50%如何？,000196
219,美国是怎么放的人？,000184
220,不管怎么样就算她愿意去研究中国的原子弹计划也不要让她去,000184
221,3d打印,000191
222,优秀员工,000175
223,谢谢,000206
224,撞色,000178
225,天天说咱们不能正视自己的文化，我看不能正视自己文化的应该是他们，唉，他们急了他们急了,000211
226,腻害,000206
227,！没有大量的科学研究人员你上哪去整技术,000173
228,虾仁猪心,000204
229,袁华,000193
230,我是欸嘿嘿嘿,000186
231,？,000187
232,泪目,000206
233,中国不可能的,000198
234,惊了，我和up同年级,000190
235,卧槽，厕所锁口盒都收藏……,000192
236,1,000200
237,我的天真实,000200
238,你来海南没有七块五一升油你就别想开走回去,000182
239,这还配BGM了,000212
240,giaogiaogiaogiaogiaogiaogiao,000186
241,respect,000184
242,鬼,000186
243,都怪美帝印钱,000210
244,你不是，我才是,000180
245,有个屁深度，全是言情小说的名字,000196
246,华为壁纸,000178
247,升值就不好出口了,000210
248,老公踩我,000209
249,但是中国还是挺厉害的不是吗,000173
250,我喜欢图书馆的声音,000200
251,好怕,000187
252,疯狂暗示哈哈哈哈。,000185
253,你就是猪 我被问：喜欢旅游吗？,000180
254,可是没有购买力,000210
255,饿了,000178
256,哈哈哈哈,000191
257,致敬劳动者,000184
258,哈哈啊哈,000185
259,ciao,000183
260,好客山东,000206
261,莫得问题,000197
262,托吧,000179
263,好,000196
264,不是拔网线了吗,000198
265,兔子：你让我康康嘛~丢不了~~~~~~~~~~,000173
266,甜蜜的，是说敢这么加杠杆，原来是无限责任，植物,000196
267,在我的概念里，200万都拿不出来的不配叫炒房客！,000196
268,牛逼。小镇系列好看,000206
269,呵呵哒,000175
270,是美元贬值,000210
271,姐姐好美,000211
272,没用的  银行参考,000196
273,原子弹下无冤魂,000184
274,有深度么,000196
275,这种场面均不会发生在我自己身上,000190
276,感觉无压力,000197
277,老师好,000210
278,爱了cike,000181
279,这碰瓷的一肚子坏水,000191
280,奥！原来如此！,000200
281,哈哈哈哈哈我写作业时看演唱会,000190
282,恭喜楼上体验失败,000178
283,倭奴表示很淦,000173
284,这鹅卵石不错,000179
285,hgr真的没文化呀，自我催眠,000211
286,人民币升值有什么利弊吗,000210
287,？？,000206
288,魔鬼,000182
289,致敬,000184
290,偷国素质,000188
291,汤臣一品一套两亿,000179
292,国内旅游也没用有了,000210
293,宝友是中国古拳法第一大代弟子何金银,000192
294,可以可以哈哈哈哈,000211
295,爱自己,000199
296,致敬,000184
297,四位英雄换二十几条狗命，太亏了,000177
298,好啦这局绝对是老大做的，老二和老三就等着被玩死吧,000198
299,所以我不接电话,000175
300,没事，继续，继续，房价一百万一平最好了,000196
301,为什么要放在杯子里……,000205
302,致敬,000177
303,上海浦东万嘉广场啊,000196
304,这个收藏倒是第一次看到有意思,000192
305,2,000200
306,妈耶，这可不兴磨啊,000174
307,致敬,000177
308,因为美元超发,000210
309,对养牛户简直是跨多纬度降维打击,000184
310,鱼：我他妈谢谢宁,000203
311, 笑死我了哈哈哈哈哈哈,000211
312,哈哈哈哈哈好可爱,000181
313,弹幕有狗都举报了,000210
