,弹幕,vid
0,就这劳资可是把鼠标插到充电头上控制电路[doge],000290
1,吹6个大气压哈哈哈哈,000314
2,错都是别人的，人家父母眼光看来没错,000301
3,狐悲？？？,000322
4,这还不多？？,000308
5,1,000294
6,怎么逆变,000312
7,厂子能拆迁了！还要啥自行车！,000300
8,这还不算多,000308
9,所以自己没事，收到律师函我连看都不看,000322
10,懂了，白嫖,000291
11,13,000305
12,说得太好了！！！,000298
13,哈哈哈哈哈哈哈好憨啊,000299
14,关你屁事,000320
15,吾辈楷模,000304
16,1,000294
17,变 相 送 波 礼 物,000291
18,男的想想办法生吧,000316
19,看反光，铁窗,000300
20,怕了,000322
21,势能求导,000318
22,暂停成功,000294
23,这手套戴的，像路边贴膜的,000314
24,同款电脑桌,000290
25,我爱你麻批麻花情,000301
26,不要骂了，不要骂了，不要骂了。,000319
27,纸条APP也可以,000319
28,太牛批了,000304
29,好牛逼,000314
30,你蹲下是认真吗,000290
31,那英好像说过...,000302
32,存文件啊,000290
33,德云社没逻辑，剧情为了俗而言，不好笑,000296
34,算是零件图？,000314
35,招聘的成本,000289
36,看哭,000302
37,致敬,000302
38,…别骂了,000319
39,湖南卫视,000291
40,1,000294
41,这怎么证明啊 我感觉有的点也是不稳定平衡点啊,000318
42,前方高能！,000322
43,白嫖视频,000289
44,你先说五险一金是什么啊,000316
45,有道理,000289
46,好家伙,000319
47,胶水不服,000318
48,哈哈哈哈哈哈哈,000300
49,《看  哭  了》,000307
50,加油！！！！！,000322
51,佛了，给下一个，要是知道了绝对给扔掉,000301
52,哈哈哈哈哈哈哈哈,000309
53,球无数个,000318
54,哎呦我去,000304
55,自己查自己可还行,000322
56,前面的，这是曲面不是平面,000318
57,可以,000304
58,国家规定试用期必须交社保！！！,000316
59,钱吧,000288
60,大地震的,000299
61,+,000296
62,1,000294
63,说话挺有意思哈哈哈哈,000314
64,1,000289
65,这句话我觉得很多人都应该谨记且警醒,000298
66,同款,000290
67,中国人多啊,000320
68,老了去东北买房养老,000297
69,玩飞机啊,000317
70,FULL-BRIAGE RECTIFIRE!!!,000312
71,开个窗看看种水是不是够足,000318
72,辛苦了,000313
73,社保试用期按劳动法实质要买的,000288
74,户籍是个好东西,000304
75,哈哈哈哈哈,000296
76,怕了怕了,000322
77,爷爷走好，致敬,000302
78,？？？？？,000319
79,干得漂亮 ,000320
80,哈哈哈,000318
81,致敬,000302
82,有一说一qs,000298
83,找个男朋友吧,000301
84,考专升本武昌理工学院,000289
85,吾辈楷模,000304
86,……,000290
87,东北教育水平很好哦,000297
88,东北都是国企，没啥问题,000297
89,异常心理学,000289
90,哈哈哈,000319
91,我也去打一个玩玩,000318
92,笑死我了，生啥生   不累吗,000297
93,合法的,000309
94,新年快乐,000296
95,24,000317
96,你学会了外语就拥抱世界没有偏见了吗,000298
97,越觉得自己渺小,000298
98,地产不就这个套路？,000320
99,阐,000319
100,我还是喜欢赵本山的小品,000296
101,1,000294
102,1234,000317
103,赛博精神病,000314
104,12,000317
105,1,000294
106,平衡点是相对的吧,000318
107,。。。,000289
108,先点赞，再观看，支持nova。,000288
109,建议改成失踪的左手 ,000290
110,安藤贵和原型吧？,000304
111,2,000294
112,就算工地，有了古墓也要上报让考古队来挖，所以还是违法,000300
113,我还用你,000315
114,1234,000317
115,收藏了,000289
116,我想它是对称的，在对称面调整角度理论上是立得起来的,000318
117,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000307
118,你还承认了,000300
119,他说我们怕了，我们应该告他泄密,000322
120,哈哈,000307
121,确实,000320
122,宿迁啊。。。那没事了,000307
123,别骂了别骂了，三室一厅出来了,000319
124,累加计数了,000291
125,1,000294
126,不合适的换个托不就行了，戒托18K金2000块,000301
127,看颜色说话,000301
128,邹越出来挨打,000296
129,景区卖这个，当众投毒,000307
130,不止2只，我的工作上出现了20只手表,000289
131,微微颤抖的手（doge）,000290
132,1,000294
133,停停停，我听不懂，你们是说的那一句好啊？我只看翻译，急死我了,000298
134,公共场合，禁止套娃,000314
135,1,000316
136,一个踩，一个举报，一个拉黑,000319
137,致敬,000302
138,数学鬼才,000291
139,原来是卖表视频,000305
140,0,000294
141,冠脉支架,000314
142,不合格了,000314
143,11,000294
144,这个干燥剂，非常的铁,000314
145,左手主讲,000318
146,张谦蛋,000298
147,1234,000317
148,在医院里呢，哈哈哈,000300
149,。。。。。。。。。,000320
150,哈哈，史同女孩儿毫不畏惧,000319
151,FBI open the door！,000290
152,三连被弹出去了,000290
153,1,000294
154,脱单,000289
155,考研上岸,000289
156,滤波,000312
157,好家伙，多少家庭一年还存不到3万，,000291
158,是你觉得凄凉罢了！,000302
159,1234,000317
160,哈哈哈哈,000296
161,12,000317
162,不要挂科！,000317
163,这个知乎上有,000304
164,扣篮！,000289
165,u盘里多了一些墙内女人的信息,000290
166,棍,000295
167,但是平时一般如果就是没有人举报的话，就挺多人都送礼呀，收礼啊什么之类的,000291
168,前面说荣耀魔法系列的，俺不同意，应该是GT2(doge,000290
169,0,000294
170,初中的时候看完了这本书。,000289
171,问题是没钱,000297
172,给罗老师投币呢,000291
173,？？？又被你识破了哈哈哈,000291
174,4,000317
175,要钱吗？,000319
176,留着吧,000301
177,国家电网入侵中,000290
178,2,000294
179,2,000317
180,老杨太幽默了,000319
181,并没有！哈哈~~,000289
182,致敬,000302
183,不稳定也算的话那所有三维实体都有无数个平衡点了,000318
184,？？？？,000320
185,服了,000314
186,？？？,000304
187,正因要警惕偏见和拓展信息来源看见更多世界，我坚持看完这个视频,000298
188,正在给u盘充电中，请稍后。。。。。。,000290
189,1,000294
190,cofefe,000296
191,？？？？？,000309
192,现在这个只要680块了,000314
193,一块玻璃板的平衡点也是四个吗？（萌新提问,000318
194,说得好,000320
195,找个男朋友吧,000301
196,有失偏颇,000302
197,辛苦了,000313
198,啊这，我连这都写不出来,000319
199,1,000289
200,我怀疑公司的律师是包月的。不能让律师闲着。不然就亏了。,000322
201,1234,000317
202,，2222,000316
203,现在只要500了,000314
204,制片人活该，真想好好拍剧就不会找她了,000296
205,致敬,000302
206,哈哈哈哈哈哈哈,000307
207,1,000294
208,说沈腾开启这个头的 我寻思也没几部小品悲啊,000296
209,哈哈哈哈,000299
210,螺丝满天飞,000314
211,致敬,000302
212,二胎都不生，全面放开只能说是杯水车薪,000297
213,这就没意思了奥,000301
214,QUAKE,000319
215,好家伙,000292
216,不是一般人,000309
217,哈哈哈哈哈,000309
218,あなたに似合うタイプがあります。,000291
219,“很好很好很好”,000319
220,123,000305
221,？？？中国也有,000298
222,好看,000315
223,2222222,000316
224,降价前开得起不？doge,000314
225,张三又被出来了,000291
226,哈哈哈哈哈哈哈,000291
227,1 迟早跳槽,000316
228,damn,000298
229,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000296
230,0000,000294
231,明明是书画大赛,000299
232,嚯 ,000305
233,没地种,000320
234,1,000294
235,大家把保护打在公屏上,000322
236,今日有名外国小伙,000290
237,哈哈哈,000307
238,医学生告诉你，这个课解决不了心理问题,000289
239,人民的敌人马云！,000295
240,我都写不出来，，，，,000319
241,鸡蛋比较宽的那部分不是有气泡么……,000318
242,真有能力这样确实没毛病,000293
243,oh no，都是韩国的，宇宙都是韩国的,000298
244,一学就废,000319
245,问题不大，一般有输出短路保护,000290
246,投资失败,000301
247,那什有精神病,000289
248,找男朋友呀,000301
249,这个更难好吧,000319
250,看过,000289
251,13,000317
252,冈布奥的别走,000318
253,不到五年，没事儿，三级文物,000300
254,情感达人,000301
255,不是爱吃，是没办法,000320
256,什么营销号，当时如果没有反垄断法出台，你现在就是菜篮子工程垮塌,000320
257,戈雅的版画集,000298
258,上岸,000289
259,好家伙，这也可以？要是我我还以为在讽刺我,000304
260,该死的偷猎者,000309
261,应该是刚让观众感动，就赶紧笑出来,000296
262,谢谢，很感动,000298
263,要用注射器,000314
264,饥 渴 难 耐,000307
265,懂了 白嫖了,000291
266,脉动直流电,000312
267,qs,000300
268,昂克赛拉压燃,000289
269,这就是不必要的消费,000315
270,很久没有做对过一道难点的题了,000317
271,我毕业要去的那个工作就是4000五险一金，哭,000316
272,好家伙一镜到底,000290
273,秦王照骨镜,000321
274,致敬,000302
275,好嘛，平安经啊,000291
276,前面吹德云社的，呵呵,000296
277,致敬,000302
278,致敬,000302
279,致敬,000302
280,好家伙，工具人,000304
281,同款热水壶,000291
282,这也能鉴,000309
283,致敬,000302
284,钻戒这玩意儿没意思，巨亏,000301
285,666,000289
286,哈尔滨张谦蛋,000298
287,哈哈哈哈哈哈哈哈哈剑三,000304
288,牛壁，还是金属的,000290
289,屁话,000297
290,2,000316
291,全世界的无产主义者，联合起来！,000295
292,求BGM[Doge],000290
293,怕了,000322
294,1,000294
295,做亚马逊,000289
296,都快开学了，才刷到这条视频,000317
297,额头大就不用想这个了,000305
298,那下一个女生知道了会怎么想？,000301
299,你给领导的号充钱买装备,000291
300,ha,000296
301,牛逼啊,000304
302,1,000289
303,致敬,000302
304,下一个就要这样？,000301
305,2,000316
306,谁不认识长颈鹿啊,000309
307,黄耳也是,000307
308,淘宝券后价2919,000318
309,孩子喜欢吃？你是魔鬼吗,000305
310,高三的看这个确实很爽,000317
311,吾辈楷模,000304
312,以法治G，非依法治G,000322
313,2痛苦,000294
314,一边吃一边用手机看视频小说怎么算,000317
315,我觉得up主打这个广告很用心啊 能加到这个主题里,000305
316,2,000294
317,哈哈哈盖章真不错,000322
318,1234,000317
319,这的吗,000319
320,这不比欢乐喜剧人好笑？,000296
321,1234,000317
322,up主好漂亮,000304
323,国足？,000291
324,致敬,000302
325,好家伙,000314
326,死人,000295
327,犄角掰断可以吸,000307
328,这他妈美洲狮,000309
329,你好坏,000322
