,弹幕,vid
0,没棒子用,000249
1,22继续跟你 怎么可能过气,000252
2,好无聊,000277
3,说的太好了，演员也是职业，他们应该有职业素养,000268
4,1,000257
5,这配音就离谱,000256
6,不愧是你,000244
7,噪音,000253
8,确实,000273
9,hhhhhhh哈哈哈,000272
10,2,000257
11,见棺发财,000274
12,粉身碎骨,000244
13,只有利益没有感情吧,000286
14,气化了,000283
15,比考生更勤奋的卡子妈,000252
16,草,000271
17,见棺发财,000274
18,2,000286
19,2,000258
20,是龟的声音,000256
21,卧槽,000287
22,现在接近80小时,000249
23,有屁用,000249
24,好家伙好家伙,000244
25,确实睡了一个世纪,000265
26,怎么了我一年两万都够我活的何况一个包二十几万,000268
27,来千层饼了,000286
28,我要买不起骨灰盒就拿搪瓷杯盛，文化人,000244
29,我根本不会想再睡五分钟，我直接就睡了...,000265
30,你再骂,000257
31,？？？,000242
32,粉笔好,000281
33,夺损啊,000275
34,破坏艺术太可耻,000259
35,不会,000286
36,你是真的恨,000244
37,come back， sa m,000264
38,太柔软了啊啊啊啊啊啊,000259
39,为了国家的快速发展，我们必须努力工作。超级努力,000249
40,实锤了,000265
41,人家不是科普节目啊,000267
42,2,000258
43,是农民工想工作，如果是双休的工厂，农民工挣不到钱，就去挣得到钱的工厂干活去了,000249
44,托塔斯王与托塔斯王后,000256
45,妙啊兄弟,000272
46,？？？？？？？？？？？？？,000256
47,盗图算侵权吗,000272
48,妈呀这换元好迷惑,000254
49,留学过的,000251
50,？？？？,000244
51,黑芝麻还会让头秃呢,000267
52,只需在雕刻手指时往前凿几厘米，奈斯,000259
53,开始了吗？结束了吗？,000256
54,贤宝宝？？？,000275
55,大实话,000241
56,哈哈哈哈哈哈,000257
57,不定时工作制怎么办,000249
58,Mr. White!,000264
59,草,000271
60,下水道 软管烫化了,000261
61,真的对，我同事和领导都明确表示过，不能婚前性行为,000263
62,mid不行？,000285
63,升官发财,000274
64,2,000257
65,無,000277
66,钓鱼,000278
67,对！,000268
68,财大牛逼,000287
69,过,000257
70,2,000265
71,举手（悄咪咪）,000265
72,保护自己就是绿茶了？,000263
73,看得懂是反讽就去跟家里的老人说清楚，搁着逼逼赖赖有屁用啊,000267
74,视频裁缝,000272
75,不会,000286
76,不空军,000278
77,我喜欢日本动作片,000243
78,我为什么要点进来,000256
79,十辈子可以,000241
80,1,000258
81,不要bilian,000272
82,行吧 好好的商业谈什么感情,000286
83,黑旮瘩,000277
84,4月份再大发行基金不就得了,000282
85,95-5-3,000238
86,每次要吃火龙果的时候都会有阴影,000248
87,2,000286
88,不知道其他成本占多少,000258
89,妈听解,000256
90,20欧分,000283
91,无中生有,000256
92,上市的也多啊,000282
93,东百人,000251
94,要跑路,000268
95,吃人,000277
96,2017,000238
97,什么？还能休息？,000249
98,让互联网公司投啊，别整什么社区团购了,000258
99,草,000271
100,致敬,000268
101,女同志,000241
102,运用自如啊,000244
103,买完的我落下眼泪,000252
104,财大nb!,000287
105,无情铁手,000283
106,woc，艺术品,000259
107,真实,000252
108,奇怪的声音,000256
109,致敬！,000268
110,问题是不多定几个我根本听不到啊（我不是用手机定的闹钟，是小度智能音箱，声控的，我自己迷迷糊糊就关掉了）,000265
111,卧槽好好看,000259
112,1,000281
113,好活,000256
114,不要给你女朋友看到,000260
115,10,000286
116,去华为扫地能分到股份吗？,000276
117,2016/04/30,000238
118,雷姆,000272
119,biang biang面,000277
120,同款小米笔,000247
121,升官发财,000274
122,这是建设大中华,000257
123,中医是这样认为的,000267
124,单休都快没了，还双休？,000249
125,确实短啊,000277
126,浪费水,000261
127,新冠,000257
128,真实,000265
129,哈哈哈哈,000256
130,花钱是相对的，如果一直给女生，女生这边啥反应也没有，男生很容易想多,000263
131,呸！资本家！,000279
132,二战的可以看张宇,000252
133,挂上去,000279
134,会,000286
135,不会,000286
136,堆概念了,000286
137,已经不是一个教育公司 是个投资理财公司,000281
138,大尸工,000273
139,好真实的样子,000259
140,铁窗泪,000273
141,。。。。。,000254
142,韩国演员演了十几年都买不起房子，而中国演员一部戏一个亿。应该大大的减少报酬,000268
143,最主要是颜值,000243
144,2018–2–25,000238
145,dei,000265
146,挺尴尬的,000271
147,抄袭！,000267
148,up又帅又可爱,000251
149,变态,000279
150,方方正正,000277
151,假的,000278
152,好苏阿,000272
153,这杂质中含有杂质，太真实,000271
154,哈哈哈哈,000273
155,地方好家伙，老盗墓贼了,000242
156,还有胎盘阿哈哈哈哈,000248
157,能去雀斑么,000283
158,有点像马里奥？,000287
159,好帅,000272
160,第一次看乌龟片,000256
161,真实救命吧,000265
162,看过旅游区up被盗图盗文案,000272
163,卡姐，有点声画不同步,000252
164,其实不在意价格，关键得有用,000252
165,题材值三千,000273
166,我为什么要看这个,000256
167,特么的,000268
168,有钱人家的孩子  海外留学,000251
169,打麻将毕竟是赌博！,000279
170,哈哈哈,000244
171,不过期！！！,000252
172,热水直接倒下水道不怕管子漏水嘛,000261
173,old dead body ,000264
174,2,000281
175,请原创,000267
176,管的真TM宽,000279
177,黄金比例,000277
178,2,000258
179,好家伙,000272
180,钓鱼吧老哥,000278
181,谢谢啊，尤老师,000278
182,滴血认亲,000244
183,？？？,000261
184,升官发财,000274
185,拿快递变远了，真讨厌这个东西,000246
186,泪目,000244
187,所以你成绩第一了吗,000240
188,常回家看看,000244
189,不至于,000244
190,...,000268
191,垄断生意…无解,000244
192,我的天，这是真该进去,000242
193,懒得社交第一步都迈不出去,000286
194,学哲学的 ,000251
195,1145.1.4,000238
196,真实,000265
197,2,000258
