,弹幕,vid
0,你爸爸我们同意了吗？,000211
1,1,000200
2,白胡子：库啦啦啦啦,000186
3,煞笔玩意,000175
4,啥啊,000193
5,垃圾,000177
6,一点用没有,000208
7,没法活了,000210
8,我们还有珠心算支持运算 古今结合,000173
9,致敬！,000177
10,bbc,000178
11,暴击,000198
12,五常大米,000173
13,商机,000206
14,一汉挡五胡,000177
15,笑死我了,000206
16,你说废就废啊,000211
17,爱自己,000199
18,绝,000178
19,房价都上天了,000196
20,哇好看好看,000178
21,双击暂停(,000187
22,《 占   领 》,000206
23,牛逼,000192
24,鱼做错了什么,000203
25,卧槽，我学会了,000201
26,太对了,000180
27,泪目,000206
28,致敬,000177
29,不知道有些弹幕在优越什么…不看划走不行吗,000197
30,南京南京,000177
31,积雨云,000178
32,左下角哈哈哈哈,000211
33,大清属国高丽国旗？,000211
34,砖家,000193
35,我也用钢笔水试过但是我发了说这是，浪费,000178
36,可喜可贺，可喜可贺,000196
37,一个不生，潇洒终生,000196
38,已经判刑了,000177
39,多损啊,000206
40,酸菜鱼！！！,000206
41,爱自己,000199
42,大十几年,000185
43,干得漂亮,000211
44,bgm肝疼,000203
45,靓妹,000182
46,这里妈宝肯定是加双引号的不要太敏感,000183
47,爱自己,000199
48,高傲冲出天际,000190
49,政治老师即视感,000210
50,还有开水壶的声音,000186
51,"骂妈妈不好,,Ծ^Ծ,,",000190
52,感恩,000184
53,为啥我的消息这么滞后,000198
54,哈哈哈哈哈哈,000206
55,干得漂亮,000198
56,加油做下去,000206
57,我儿叫瑾瑜,000196
58,给你用龙旗?大清皇帝怎么没有一脚踹死你,000211
59,哈哈哈哈,000206
60,这是伟大的父爱呀,000206
61,老师好，我已经困了,000210
62,孔肖吟,000186
63,阿姨气质好好,000183
64,致敬,000177
65,凡尔赛大师级选手,000204
66,？？？？？？？？,000211
67,中国古代一些算命的不就是这种旗子嘛,000211
68,还有啊…比如：桀桀桀桀,000186
69,ttk，yzmttk,000173
70,海澜之家,000211
71,就嗯吹呗,000193
72,光有机器人谁去消费产品？,000196
73,爱自己,000199
74,两个逆子,000211
75,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000206
76,进来的想想自己为什么会进来［doge］,000190
77,小说看多了,000196
78,做个人吧,000177
79,没有中国，哪来的你,000177
80,好耶,000196
81,具体是谁啊？,000211
82,进来的都是女司机吧【歪嘴】,000205
83,种菜人的种菜魂哈哈哈哈哈哈,000206
84,读研没有用？,000173
85,致敬,000184
86,里面的线不用拆吗？,000187
87,死刑,000185
88,慈父,000206
89,傻呀！这里说的是二三流军事国家，提中国干嘛？,000173
90,你这是秀肌肉,000209
91,鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅,000186
92,将在外军令有所不受,000175
93,好啊，可以考虑,000182
94,越低越好,000196
95,好家伙,000203
96,臣卜木曹,000178
97,宅男们造反了,000198
98,靠,000206
99,眉山人支棱起来,000206
100,狗就是狗,000175
101,好真实,000200
102,长得真像个香缘,000198
103,我尼玛,000195
104,没日本,000173
105,爱自己,000199
106,哇这太人性化了，就讨厌垮着脸一直跟着你的导购,000183
107,1,000200
108,生的男球还是女球啊,000187
109,国内也有马家军,000188
110,伊拉克缺少了丛林和合格的战争顾问,000173
111,爱自己,000199
112,5块不能再多了,000191
113,致敬,000184
114,水印好评,000211
115,哈哈哈哈,000203
116,看这地板就知道是有钱人了,000192
117,印度，你再骂？,000173
118,香橼yuan =香椽 chuan,000198
119,这玩意不值钱,000185
120,老师是清华的,000210
121,血亏,000177
122,霓虹的膏药旗也是中国的,000211
123,哈哈哈哈哈哈哈,000204
124,马家军？,000188
125,大沽河连点水都没有全TM的长草了,000206
126,牛牛牛,000204
127,不听歌进不去状态！！,000200
128,支离破碎,000203
129,哈哈哈哈哈哈哈哈哈哈哈哈怕,000204
130,朱一旦外甥？,000201
131,罗志祥行为,000194
132,其实贾平凹这人还是有优点的，无论你官多大还是百姓，找他写字都是明码标价【狗头】,000193
133,津巴布韦直呼内行,000182
134,1,000200
135,致敬,000184
136,up加油！,000211
137,感觉你好像文松啊,000181
138,分都报出来了，怕不是你做的吧23333,000191
139,这不就是石头吗,000179
140,越南能赢那是有中国在后面,000173
141,文才不能遗传，地位能,000193
142,娜娜明,000176
143,作协都是方方之流，还想有什么好作品,000193
144,高情商,000193
145,三连了,000206
146,爱自己,000199
147,前期人没交社保？,000196
148,关我屁事,000196
149,都要走了还跟他啦什么,000201
150,火车厕所,000192
151,有啊,000186
152,同是初三党啊,000190
153,丁真有在学习的,000173
154,哈哈哈哈哈哈哈,000206
155,哈哈,000212
156,我一般这个时候就不写了哈哈哈,000200
157,禁止套娃,000178
158,差点以为自己在上课,000210
159,捐个毛,000185
160,利好房价,000196
161,妈妈气质真的很好,000183
162,哈哈哈哈哈,000206
163,笑死了,000204
164,然后被夹了嘴,000198
165,买房人更付不起 笑死了,000196
166,学的知识去哪儿了,000177
167,奔着津巴布韦去了。,000182
168,林丹牛逼,000188
