,弹幕,vid
0,截图魔鬼,000447
1,真事,000424
2,小姐姐好好看,000453
3,一桌子的小东西都能咪咪摸摸,000451
4,墨墨还是不错的啦,000422
5,好多欧美女星都喜欢说like,000447
6,爷青回,000419
7,蝲蝲蛄不是这个。。。,000442
8,呜呜呜呜,000419
9,小时候也有类似的故事,000442
10,太好了，流鼻血了,000420
11,ohhhhhhhhhhhhhhh,000452
12,我的世界,000440
13,因为黑暗森林法则,000428
14,黄色闪电,000433
15,我坚决不熬夜,000453
16,不愧是我,000444
17,坚持活着？,000451
18,核武器也这么简单吗？？,000452
19,同喜,000444
20,好可爱！,000425
21,mc：？？,000428
22,爷青回,000419
23,处刑曲,000451
24,微香虫！,000442
25,哈哈哈哈哈哈,000428
26,2.学习习惯体系,000424
27,2,000451
28,233333,000428
29,笑死我了,000425
30,树林的意思是记全，不如记能给自己很大想法的东西，就像你听到一个东西，就突然：哦~原来我该这样做啊,000424
31,好漂亮好幸福,000419
32,不会高兴阿,000450
33,《二年级》,000434
34,1,000451
35,好家伙,000425
36,215毫升的精量，不大能储存那么多吗？,000438
37,鸭子没那么短吧,000433
38,这叫不要脸……,000439
39,我可能是头猪吧,000448
40,成绩上500，生物年级前五十，数学回到三位数，英语及格,000453
41,毕导毕导毕导！,000434
42,？？,000433
43,辛苦了,000424
44,(物理学家 ),000428
45,徐文祖！,000445
46,刷black pink的小学鸡有毛病吧,000453
47,致敬,000449
48,致敬！老前辈,000449
49,得到你,000453
50,哇哦up主好棒！,000451
51,这个真的要具体问题具体分析,000424
52,致敬,000449
53,虫片,000446
54,感谢！！！,000424
55,真有有机物才是见鬼了,000440
56,需要种人嘛,000438
57,跟上她的脚步,000453
58,我觉得是你忘记了,000453
59,种田文,000440
60,1,000451
61,说话如放丕，成本摆着爱不爱很关键吗？,000438
62,工作细胞black里面得小姐姐,000444
63,我只是一个中考生啊！,000424
64,不造谣，不信谣，不传谣,000428
65,田柾国是我的男朋友,000445
66,在学校宿舍看到这个视频。。,000424
67,感谢,000424
68,武汉老乡？,000452
69,没有食物，一切都是虚妄,000440
70,爷青回,000419
71,哈哈哈哈哈哈哈哈,000440
72,怪不得，我养鱼缸里的，一直烂叶子，最后的新叶子都长不大，一点点就死掉了,000425
73,生物链不能被打破啊,000446
74,在现场,000444
75,牛逼,000420
76,草哈哈哈哈哈哈,000425
77,这不是臭虫吗,000442
78,怀中抱妹,000425
79,祖安人,000424
80,小目标,000432
81,恶心,000450
82,盲猜蜗牛,000433
83,那养出来的黑水忙 又要怎么处理,000446
84,砸场子,000425
85,鵎鵼,000429
86, 他 在 憋 笑,000430
87,奶味蓝~,000445
88,你好快啊,000433
89,强啊霸哥,000446
90,阿喵酱！,000419
91,德善,000445
92,最让金融市场害怕的动物——黑天鹅,000429
93,我觉得正是因为我喜欢他，我才会觉得发自内心的恶心,000450
94,罗翔老师在左声道。,000434
95,猝不及防,000429
96,巴赫  肖邦首选,000451
97,冬虫夏草不是植物啊！是真菌！（但凡接受过九年义务教育的应该都知道）,000442
98,没有发射器，打个屁，给你颗子弹不给枪怎么用,000419
99,成长要突♂破,000448
100,正则啊,000431
101,哇，我只要一听钢琴曲就会进入学习状态,000451
102,俗称钓鱼壳壳虫,000446
103,阿水大杯茶哈哈哈哈哈哈哈哈哈哈哈,000429
104,一线老哥，好家伙，就是倒斗那来的,000432
105,有用！,000420
106,给了我个大逼斗,000420
107,大学,000453
108,创造条件也要种菜,000440
109,卧槽这就是魔法吗,000420
110,起码装一个铅玻璃吧，人直接暴露在x射线里还是有点风险的,000452
111,刚开始看以为世奥利奥,000442
112,高兴个屁,000450
113,手中有粮，心中不慌,000440
114,少一个重建计算机,000452
115,致敬,000419
116,理毛,000425
117,笑死了哈哈哈哈哈哈哈哈哈哈哈哈哈,000425
118,小美好坏啊，我好喜欢,000427
119,毕竞还是在美国学的导弹技术,000419
120,晚安,000451
121,混元功法,000430
122,lisa爸爸是瑞士人，好吗,000447
123,从民法的角度怎么说都不构成犯罪啊…,000432
124,无中生有,000437
125,好家伙啊 好家伙,000428
126,正常了,000430
127,我连狗都不如……,000433
128,在中国你敢这么说我服你,000423
129,又不能试了再买,000452
130,谢谢老师,000424
131,画重点,000430
132,吆西,000430
133,up中文不错呀,000447
134,我朋友摊牌了，他不行,000430
135,兔子呢1秒,000433
136,一听到这配乐就不想看了,000438
137,所以我只要多深入一点就能让儿子少走很多路？,000444
138,IU是我油价亲故,000445
139,姐姐太好看了,000422
140,卡吗一艘,000445
141,她的口音确实不错,000447
142,艺术品,000452
143,我们这叫蝼蛄,000442
144,？？？？？,000429
145,睡着了，谢谢up很有用,000451
146,怎么有种看科幻片的效果,000444
147,毛——乌——素——,000440
148,不能,000450
149,树林我爱你！,000424
150,不要调料加醋，现在是说被喜欢的人qj是否感到高兴，前面怎么就多了被打一顿或者拿绳绑人了呢？,000450
151,原则上加个针孔就能解决，但是考虑到这光管的功率。。。。,000452
152,我可太开心了,000450
153,考研,000453
154,救命好扎心,000424
155,这个人好像马景涛！！！,000447
156,树林：我讲课的阻碍竟然是我的脸,000424
157,3为了喜欢的人和前途,000453
158,爷青回,000419
159,含猴率100%,000425
160,我们朋友三秒,000433
161,哈哈哈哈哈哈哈哈,000424
162,藏狐打嗝,000429
163,草,000442
164,哈哈哈,000430
165,沙琪玛,000445
166,你,000425
167,牛啊牛啊,000424
168,男生因为被女生那样会开心？,000450
169,天官看的很多呀,000440
170,腰的耗能更多,000426
171,小时？,000433
172,回旋鸟我用的可好了,000429
173,草,000451
174,233,000428
175,神圣的战争,000451
176,哈哈哈哈哈哈哈哈抽象的是这个猪才对吧哈哈哈哈哈,000452
177,你说的只有悲哀两个字，这就是现实,000438
178,ohhhhhhh,000420
179,牛皮,000420
180,我们的菜地是星辰大海,000440
181,美国南波湾,000426
182,想到了之前的数学建模,000452
183,霍雨浩震怒,000442
184,毕导nb,000434
185,然后呢吃人，咱们再除四害,000446
186,我觉得它们应该把你宰了（手动狗头）,000428
187,我居然信了你个糟老头坏的很,000420
188,我帮朋友截一下屏,000430
189,1,000451
190,亲测有效,000420
191,15.7,000428
192,真的,000453
193,你别管我怎么知道的是不是忘了还能说really,000447
194,最复杂的接收分析部分被显像纸替代了，那就很简单了,000452
195,甚好,000428
196,帅哥你谁,000419
197,550看看自己能提多少,000424
198,我们这叫做夹夹虫，以前很多，现在不见了,000442
199,666,000428
200,构成哈哈哈哈哈哈,000434
201,这rap真好听,000434
202,我基本都半个小时左右 是我不正常？,000448
203,Cap zzang,000445
204,主动筛选,000424
205,图书馆因为疫情关了咋办,000424
206,哈哈哈不知道,000440
207,致敬,000449
208,还有两天我都要继续,000424
209,那是天才,000442
210,高二人来重新做人了,000424
211,烈空座,000442
212,猴猴～（台腔）,000429
213,我帮朋友看看,000430
214,1,000451
215,问你哩呀。,000445
216,生而为人，不许抱歉！,000444
217,徐娅妮说的好,000424
218,重生八零种田,000440
219,钓鱼吧老哥直呼内行,000442
220,rose也是的,000447
221,吓死我朋友了，幸好,000437
222,纯泰国，那是继父,000447
223,考试进不入状态太真实了,000451
224,一直规律打游戏刷日常,000451
225,就钓鱼,000426
226,毕导,000434
227,人类救世主,000420
228,好像喜鹊呀，刚才那只蝴蝶。,000442
229,国家栋梁,000449
230,你说的朋友是不是就是你自己,000430
231,六眼傻猪,000442
232,有点错误就有点呗 ,000447
233,帮朋友看看,000437
234,1,000451
235,實踐是檢驗真理的唯一標準,000424
236,题目做多了都会这样,000424
237,辛苦了!!!,000424
238,前面不用x光的在开玩笑么？ct和磁共振都有各自不可替代的优势部位,000452
239,假期结束了.....,000453
240,3D重建,000452
241,肿瘤doge,000444
242,我帮谢仁汉看的,000430
243,哈哈哈,000452
244,一线老哥,000432
245,ko和go都是对的,000445
246,好可爱哈哈哈,000434
247,解析攝像機,000452
248,？？？？？？,000430
249,哈哈哈哈哈,000425
250,顶体,000444
251,DNA动了,000440
252,EXO老婆在此,000445
253,Lisa不是混血，她的继父是瑞士人，不是美国人,000447
254,你终于回啦了！爷青回,000419
255,内太常用了，而且还是敬语,000445
256,水猴子,000425
257,宇宙就是一片黑暗森林,000428
258,我的寒假就十天,000424
259,好真实啊,000424
260,rose教的！哈哈哈哈哈,000447
261,手机上锁，把WIFI设置上锁,000424
262,狗都不如,000448
263,我完全是被感染,000445
264,我不行再见,000420
265,罗翔老师啊！！！！！！！,000432
266,爷青回,000419
267,这个名字多好,000429
268,shit？？？,000447
269,一   转   攻   势,000428
270,物种多样性大赏,000428
271,你能说中文么，听不懂。,000420
272,麻溜的一键三连........,000419
273,爷青回,000419
274,所以你们懂得医闹为毛那么多了吧,000452
275,确实,000452
276,不是，要靠你解决,000438
277,基建狂魔,000440
278,发呆，我能呆一整节课......,000424
279,好家伙,000424
280,晚安，睡觉,000451
281,田柾国快来亲亲我,000445
282,我宇智波牛逼称你为最强,000452
283,这种人不比流量明星更应该火起来吗,000449
284,好的,000430
285,丫蛋儿,000445
286,太伟大了,000449
287,萌萌哒,000425
288,辛苦了,000424
289,钱学森图书馆,000419
290,竞争对手会学,000427
291,答   对   了,000425
292,想成为大家眼里一个靠谱的学霸,000453
293,罗美兰！！！,000445
294,于嘉：我很久都没听到有人说过这句话。,000419
