,弹幕,vid
0,1,000083
1,超喜欢姐姐的,000083
2,为什么大号只有35MM，我40MM怎么办？,000089
3,单身避孕法,000089
4,又该遗忘了哈哈哈哈哈哈哈什么玩意,000093
5,好家伙。。。多少年都不说了,000088
6,来活了,000094
7,哈哈哈哈哈哈哈哈哈,000089
8,不要放弃,000093
9,1,000083
10,准备准备,000085
11,刷古振兴的都是什么成分啊,000094
12,深圳的东莞……,000087
13,我一分钟一个。,000093
14,各抹一遍？,000085
15,上海会下跌？扯淡,000087
16,这是考研英语的神 我爱死大雁了！,000093
17,这就去东莞买房,000087
18,鱼翅,000088
19,一模一样,000094
20,我天天在家和我爸我妈开荤段子玩笑。。。,000089
21,？,000094
22,1,000083
23,弹幕在哪里,000093
24,惨,000087
25,加油啊,000094
26,我还是小孩，妈妈o(≧v≦)o！！！,000089
27,下次两定,000083
28,1,000083
29,1,000083
30,我一天9次还有救吗,000086
31,？,000083
32,8年了,000087
33,升华了,000084
34,组胚,000085
35,爆米花的,000088
36,惨,000087
37,职业装。。,000083
38,安排,000084
39,一般,000084
40,科学成仙法哈哈哈哈嗝,000093
41,似乎讲了很多，但是似乎也什么也没有说,000084
42,都不认识,000093
43,我听说是修道院的教父和修女,000089
44,?,000094
45,1,000083
46,不 我看不出,000085
47,bgm变小声了？,000085
48,这都不知道哪来的专家,000087
49,还好我的在移动硬盘里,000090
50,可以怎么办这个问题最重要,000084
51,后期那不是要复习的越来越多,000093
52,你的领带挺有口味,000089
53,233333,000086
54,妈富隆！,000089
55,肉吃多了,000085
56,和时间有关吗,000086
57,都是豆腐皮,000085
58,皮肤：我是吃肉的,000085
59,1,000083
60,安排上,000084
61,嗷！这个侧颜！,000083
62,我放服务器的,000090
63,我能过五个,000093
64,吃鱼和吃藻类,000085
65,啊我看在线的,000090
66,对2,000089
67,这就是“春cun”,000085
68,深圳的东莞我笑死了，几时东莞并入深圳了,000087
69,1,000083
70,。,000089
71,可爱+1,000092
72,倒刺,000085
73,哈哈哈哈哈,000093
74,单身狗看的津津有味,000089
75,键盘侠申请出战！！,000094
76,1111,000083
77,讲了个寂寞,000085
78,买不起，拜拜,000087
79,渣男渣女角质层厚,000085
80,你坐不住了么,000087
81,未尽然,000087
82,啦啦啦啦,000083
83,????????????????????????????,000094
84,深圳的东莞？？？？,000087
85,这小嘴不错,000084
86,单身避孕,000089
87,屁都没说，一点干货没有,000084
88,?,000094
89,三连,000083
90,无中生友,000089
91,大宝SOD蜜，你值得拥有,000085
92,就尼玛看大城市？,000084
93,感觉这期视频有点贩卖焦虑,000083
94,我不正常了,000093
95,草,000085
96,大家都不傻了,000084
97,惨,000087
98,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000086
99,666,000087
100,卧槽,000088
101,胖友们,000084
102,也就你长的不错,000084
103,大宝永远滴神,000085
104,5   30  晚上  2 4 8,000093
105,你怎么不爱动脑子了,000085
106,nb,000093
107,哈哈哈哈哈哈哈哈哈哈哈哈哈,000089
108,快去收藏夹里吃灰,000083
109,卧槽，汕头人震惊,000085
110,哈哈哈哈哈哈单身避孕法亲测有效,000089
111,惨！,000087
112,买个小点的，一室一厅的,000087
113,股市短期受流动性影响很大,000084
114,草一毛一样？？？？,000094
115,放水,000084
116,波动加大,000084
117,买不才是谓语吗？,000091
118,看时间那个你没有手机闹钟？,000093
119,我擦，竟然秀恩爱，取关了,000083
120,1,000083
121,？,000093
122,主力军拉的。。,000084
123,燕郊废了,000084
124,确实啥也没说,000084
125,人间，物直。,000091
126,捏火，我让你给你见识见识高墙薪王,000089
127,湖南人狂喜,000085
128,皮干,000085
129,没有,000090
130,2,000083
131,《科学》,000093
132,那一天,000093
133,用记忆宫殿记忆法,000093
134,国外房产税表示很一本满足,000084
