,弹幕,vid
0,这还能开地图炮？ ,000511
1,让外来移民干啊倒是，工厂都这样做了,000520
2,坤坤，永远的神,000518
3,卧槽,000494
4,太轻了，应该凌迟后拿去喂鳄鱼,000511
5,欢迎报考合肥工业大学,000524
6,期待,000518
7,现在搞科研都得去国外镀金才会被看得起，被策反几率大多了,000511
8,比当大学老师好一小时15磅左右,000498
9,你就这么喜欢下次一定吗？（滑稽）,000514
10,自媒体没团队就是这样，起步难,000521
11,感谢 终于明白了,000489
12,钱，火个鸡腿,000514
13,战地1有这细节,000501
14,开始记笔记,000497
15,没钱，出不去,000522
16,3,000531
17,假的假的，大家散了吧。,000491
18,没有,000497
19,脑洞大开,000528
20,所以这个故事告诉我们不要充会员,000490
21,各种家人有外国国籍的人才都不能用,000511
22,233,000511
23,好好说话,000497
24,北京现在一直在降,000521
25,裁员,000491
26,加油哦,000487
27,猫啊，妈又吐了！,000522
28,求推荐app,000529
29,然后中国国际电视台的播放牌照英国给吊销了,000492
30,哈哈哈哈哈哈,000487
31,犹豫就会败北,000496
32,财政来？,000521
33,布加拉提,000512
34,underground,000522
35,脐带,000518
36,恭喜恭喜,000505
37,真 建模,000487
38,说不吵以后直接翻翻,000521
39,好家伙现在续写要教别人用千斤顶？？,000524
40,期待着一个幸运 和一个奇迹 多么美妙的奇遇,000514
41,我们这叫火车头！,000510
42,说什么起跑线 胡扯,000521
43,真爱,000504
44,期待,000518
45,卧槽,000494
46,800/5=160,000513
47,泪泪,000514
48,最可怕的是有些绿茶男自己当预言家不上井，话还壁壁多,000531
49,大师我悟了,000496
50,明白了,000489
51,不是先不说多少斤吗/doge,000513
52,特么的造假的,000519
53,我觉得是静电海胆,000494
54,好美呀!,000487
55,卧槽,000494
56,中国nb,000520
57,你要是说这个我可就不困了啊,000515
58,12万播放了，这叫没人看,000521
59,是,000516
60,哦豁刚做过,000496
61,嚯，在这儿都能看见碱团！,000512
62,下次一定.,000514
63,恶毒,000499
64,哈哈哈哈哈哈哈哈哈太可爱了,000487
65,学到了,000488
66,铁裆功,000528
67,歪哥hhhh,000531
68,划重点，尽力写不一定交上,000516
69,把工具，出，的丝袜去掉,000508
70,真实，直接生口,000502
71,路路通,000510
72,明年感动中国没你我都不看,000513
73,明白了,000489
74,墙裂期待,000518
75,雅思更是吧,000529
76,这是黄雨萱吗,000504
77,？你在树上？,000510
78,明白啦,000489
79,加油,000504
80,泄密的资料呢,000511
81,在不可能的情况下，给出明确的承诺，绝大部分都是骗人的,000491
82,下次亿定,000514
83,朱总才不是特别稳定的好嘛,000518
84,好酷,000487
85,着急吗急死你,000505
86,我有一个朋友,000515
87,大一欢喜,000524
88,？？？？,000530
89,致敬,000533
90,万物皆可樱花,000525
91,看把猫吓着,000502
92,哈哈哈哈哈哈哈哈,000497
93,啥！说啥了？,000497
94,一个脑子,000529
95,高斯模糊,000508
96,硬核,000486
97,nbnb 选择题有救了,000496
98,还挺帅,000502
99,背景音乐太大声了,000521
100,我一直觉得刀螳特别帅,000510
101,手不能要了,000510
