,弹幕,vid
0,学到了,000277
1,袁隆平的水稻不好吃，只是后备,000258
2,变换未知数,000254
3,易烊千玺！,000265
4,？？？？？？？？？？？、,000257
5,yyds,000271
6,？？？？？？？？？？,000254
7,不最后一个对残疾人士很友好,000261
8,打个屁,000281
9,关声音看字幕系列 大舌头真受不了,000246
10,这不是这样用的,000260
11,好牛,000259
12,阿婆主太接地气了,000263
13,等我考上大学我就去见时代少年团！！,000265
14,财大NB!,000287
15,·,000241
16,好家伙，三连了！,000272
17,哈哈,000275
18,下午才看见过这个视频，不是以前的吗,000273
19,要要要,000252
20,哈哈哈哈哈,000244
21,第一个适合大量分离的时候用，最后一个适合标准化作业比如西式快餐店,000261
22,两个部位[doge],000259
23,三连+转发了，希望更多人看到。,000272
24,好强，这种雕塑让生硬的石膏有了柔软的肌肉感,000259
25,哈哈哈哈哈哈哈哈,000244
26,抄袭狗,000267
27,2,000281
28,饺子汤留下喝，原汤化原食儿,000261
29,《商君书》驭民五术：壹民、弱民、疲民，辱民，贫民。壹民：统一思想；弱民：国强民弱，治国之道，务在弱民；疲民：为民寻事，疲于奔命，使民无暇顾及他事；辱民：一是无自尊自信；二是唆之相互检举揭发，终,000249
30,让我来,000268
31,空窗期很爽,000286
32,致敬,000268
33,因为传闲话，就是传着传着就变味了，up说的很对,000263
34,刘老师,000278
35,我坐小孩那桌,000244
36,我就在看，我就在用,000253
37,哈哈哈哈哈哈哈哈哈,000245
38,我美国人我老婆怎么没向我要彩礼 ,000286
39,左边是个粗字,000277
40,笑死我了，这有屁用？,000249
41,2016-1-4,000238
42,Mr white,000264
43,1453年5月28日,000238
44,无休,000249
45,釣魚吧老哥,000278
46,说的很对,000263
47,哈哈哈哈哈哈哈哈哈哈,000245
48,词汇量少了，啥都听不懂,000239
49,完了,000257
50,不看了不看了睡觉，不然心梗了,000257
51,题目的制作过程,000254
52,大爷说的实在,000241
53,1111111,000281
54,交浅言深，最忌讳,000263
55,艺术品不要用黄色的眼光看待它,000259
56,题材也  3000,000273
57,好中式哈哈哈哈,000245
58,lcb,000263
59,见棺发财,000274
60,弹幕里没人投身薄弱农业科技吗？,000258
61,合同写的很清楚，自己不看赖谁…,000281
62,扭,000277
63,啥？情感博主，这个什么三观，居然还有这么多粉丝,000263
64,不会,000286
65,哈哈哈哈,000273
66,Monday我也会，ok?,000251
67,哈哈哈哈哈哈,000264
68,好家伙这声音李诞来了,000257
69,hhhhhhhhh,000245
70,玛德疯子,000259
71,好尬啊啊啊,000272
72,前朝的剑斩不了本朝的人,000275
73,见棺发财,000274
74,像极了毕业也要给我们布置一堆作业多的数学老师,000285
75,好家伙？？？,000263
76,降价一半，我敢买，房地产交易中心的评估价也不同意！,000253
77,会，只要是正确的人,000286
78,草,000271
79,多损啊,000273
80,给你花钱的不一定爱你，但爱你的肯定愿意花钱，up主意思是先排除不给你花钱不爱你的,000263
81,996也危险,000268
82,靳东,000253
83,阴阳怪气的这些典型的无能狂吠，不敢怪美国就怪专家,000258
84,啊～～啊～～～,000256
85,律,000277
86,222222,000265
87,抄袭可耻,000267
88,嘌呤高,000262
89,1,000281
90,文科生开始笑了,000271
91,一年一位数，大五年大五位数,000278
92,我都有这症状，咋办,000257
93,徊,000277
94,进口肉鸡口感不好，就是长的快，本地土鸡好吃就是长的慢，搞的鸡场都养白羽鸡去了,000258
95,yyds,000271
96,叫sense,000264
97,有我困难？,000268
98,我之前去医院检查了，因为我是小孩，医生就说我玩手机玩的，无语。。。,000257
99,2,000257
100,公司希望是全能型人才,000249
101,疫情带给我的礼物就是上岸,000281
102,可以修仙,000253
103,挺简单的啊,000239
104,《短短》,000277
105,淦,000271
106,呵呵,000279
107,别扯了,000277
108,希望B站的小朋友自己看看那个坏B的原文，自己判断抄袭与否，不要被带节奏,000267
109,每个月都这样，很规律啊（doge）,000257
110,还有单修 我上过很多班儿除了现在的单位,000249
111,迷你出来挨打,000272
112,2016-08-05 ,000238
113,基因家族,000277
114,八嘎鸭鹿,000272
115,土字旁、提土旁、斜玉旁都对，别争对错。,000277
116,为什么不推荐张宇都呢？,000252
117,2,000265
118,垃圾全是费物,000261
119,他文笔一向很好的,000272
120,这很热血,000256
121,电离层,000286
122,flat T,000239
123,不吃早饭,000265
124,给老板努力换辆车,000249
125,不如挂闲鱼了,000268
126,反     向     化     简,000254
127,哈哈哈,000244
128,大学学了两年，作为二外学的，表示迅速说出这样的长句真的比登天还难,000243
129,还不是我们的错误观念导致的，骨汤根本没多少钙，靠它补钙是现实的，效果不如芝麻酱,000262
130,YES,000265
131,牛尾  也快完了？,000282
132,陈小纭,000265
133,???????,000263
134,0,000258
135,可当牙刷,000260
136,没看完就不应该这样草率评论,000267
137,2,000258
138,直接窒息,000271
139,王俊凯,000265
140,别的行业我不知道，制造业，呵呵,000249
141,妈妈,000252
142,犯罪心理！！！,000239
143,妈耶,000273
144,激光清洗,000283
145,站女生立场，这是对的,000263
146,拿个盖子就行了,000261
147,从没有5天过,000249
148,地下的朋友？,000237
149,well我就只听懂了杀,000239
150,说吃人的那个弹幕，是什么脑回路，，,000277
151,自将磨洗认前朝,000237
152,老婆,000252
153,现在没法近距离看哀悼基督，拦着不让过去,000259
154,哈哈哈哈哈哈哈哈哈哈哈,000256
155,有能力去华为  到哪不能创业,000276
156,论文？,000277
157,这些个东西都不好洗,000261
158,可以提高消费,000249
159,可以呀,000252
160,王思聪出来教英语吧,000251
161,没必要,000252
162,22222222,000257
163,要加s 哈哈哈哈哈哈哈哈哈哈,000245
164,弹幕简直了,000263
165,儒雅随和,000244
166,这究竟是怎么雕的啊,000259
167,？？？？？？,000263
168,那是以前吧，现在哪个医生头铁，敢改病例,000267
169,不兴居士,000275
170,我21岁就有点高血压了,000257
171,财大NB,000287
172,我听的清楚也,000239
173,卧槽抄袭宇宙,000272
174,巧克力与香兰子那个要笑死我,000257
175,白酒年年领涨,000282
176,真表，有想谈又要名声,000263
177,会,000286
178,财大牛逼,000287
179,见棺发财,000274
180,这么客气干嘛,000273
181,恤,000277
182,离谱,000268
183,空手套白狼,000281
184,龍？？？,000277
185,快跑,000264
186,钓鱼佬从不空军,000278
187,？,000254
188,升官发财,000274
189,2,000281
190,0012/1/14（doge）,000238
191,那我缠他身子怎么办？,000263
192,财大NB,000287
193,不办正事儿,000258
194,撕裂了撕裂了,000257
195,升官发财,000274
196,见棺发财,000274
197,第四句话也是抄别人的,000272
198,油条豆浆,000265
199,最难的是阿拉伯语…,000243
200,草,000271
201,比如加班,000279
202,鬼片,000256
203,哈哈哈哈哈哈上头了,000245
204,低工资高物价,000258
205,下面那位为什么无动于衷,000256
206,那发明这个单词干嘛,000264
207,节奏感比较重要，有语群。所以感觉乐感好的人学语言应该也挺快的。,000239
208,先生,000264
209,人家不怕你翻脸,000258
210,X,000256
211,说毛呢,000253
212,skr～～～,000272
213,？,000257
214,细思恐极啊,000257
215,厉害啊,000259
216,哇,000277
