,弹幕,vid
0,？,000376
1,我一女同志,000390
2,are you OK？？？？？,000374
3,问就是祖传的,000382
4,这个B别有用心,000391
5,这不就是学习吗,000375
6,好色,000376
7,这尼玛顶多70多点,000383
8,离谱,000380
9,消费是消费，买房必须是投资。,000389
10,卧槽,000379
11,一百万贷款那也是小钱,000389
12,st。。。第一印象居然是st板块,000379
13,1,000385
14,？？？？？？！！！,000387
15,14最长喽,000380
16,当前处于静音状态,000385
17,危,000382
18,好♂van的事情,000375
19,出现在这里的我是个啥,000385
20,完蛋，我一个中国人听不懂,000373
21,这个没错 先上车再换,000389
22,标题选的好，伸上士少不了,000385
23,明白了，把多余的像素去掉只剩雷姆图的像素,000375
24,日本这方面的动漫还是挺多的,000377
25,我不配,000380
26,发绀,000377
27,好玩的事,000375
28,你讲这多干嘛，我有钱，想怎么买怎么买，不行吗,000389
29,凭本事刷到,000390
30,广 东 我 家,000380
31,头皮屑…,000377
32,保护,000378
33,我妈听了远亲的，买了返还，我说她还死活不相信,000378
34,？？？,000377
35,哈哈哈哈哈哈哈哈,000373
36,哈哈哈哈,000373
37,完了 困天津了,000389
38,下次不一定,000380
39,哈哈哈哈哈哈哈哈哈哈,000373
40,没错的,000389
41,男女你好吗 ,000389
42,香菇鸡,000376
43,我朋友喊我帮他看的,000380
44,肘～进屋,000380
45,海豚竟是我自己,000385
46,害怕,000379
47,阴间滤镜,000373
48,老妹你在看什么？？,000390
49,1,000378
50,秒啊,000375
51,卧槽,000377
52,生物必修三学透了再来发表高见哈，谁跟你说浆细胞跟效应b不是一回事的？生物老师都能被你气死,000377
53,丢雷楼某,000375
54,而我只想到幻影坦克,000375
55,《关于我们认识2-3个月发生关系之后这件事》,000380
56,汤川专务,000374
57,不动产本质上就具有投资属性,000389
58,差点信了,000373
59,胡扯,000389
60,卧槽,000377
61,学废了,000375
62,新手村村长,000377
63,问题不是目的是什么吗,000383
64,《阳  光》,000377
65,哈哈哈哈哈哈哈,000380
66,延 年,000379
67,投资？？？？对不起没钱，只买得起一套，刚需,000389
68,哎嘛逼真香,000385
69,手指头短怎么办？,000390
70,好家伙,000379
71,加起来能无期吗,000382
72,理财型保险也叫保险，保险不是只有重疾险OK？ 这也叫国家理财规划师？ 理财性质保险零存整取或者作为资产传承，一般年期也就10~15年。,000378
73,是的,000392
74,我真的 全程好家伙,000387
75,哈佛麻省，快快快收了他,000387
76,保护,000378
77,这模拟面试吧纸笔都不给,000383
78,笑死了,000392
79,说的很好，不是保险没用，而是业务员太坑,000378
80,握草真的没发现啊啊啊,000377
81,无论房价怎么降，你的贷款是不变的,000389
82,误人子弟,000389
83,天  我已经紧张的说不出话来了,000383
84,土夫子？,000382
85,来炫富的,000388
86,突然无爱了,000385
87,雷姆图像在低频频域,000375
88,我是不小心点进来,000390
89,手都抖了,000382
90,？？,000373
91,？！,000387
92,专业,000373
93,重点是保证真正走进基层，记录详情实际情况吧,000383
94,细,000377
95,这,000390
96,保护,000378
97,自住难道不是投资，自己就没想过希望涨，可笑,000389
98,我敲,000375
99,保险公司破产了，国家会接手,000378
100,1.06的十次方,000378
101,自住肯定要喜欢的，买别人喜欢的？多惨,000389
102,你倒是说说风险啊,000389
103,鸽子,000376
104,标题就直接三连了,000380
105,买涨不买跌么,000389
106,保护,000378
107,保险，看的是保障，不是收益！如果拿保险说收益，你这是误导致投保人、是在耍流氓！,000378
108,太细了,000377
109,保护,000378
110,薅保险公司羊毛？真当百万年薪的精算师不存在么。。。人家给你算的明明白白的,000378
111,凡尔赛,000376
112,反手就是一个不信谣不传谣,000376
113,天啊，这么聪明！！！,000387
114,全死光xswl,000379
115,舍不得快进一秒,000390
116,1,000385
117,柳林风声,000381
118,哈哈哈哈哈哈哈,000390
119,30个,000380
120,华为,000373
121,东风浩荡,000373
122,来了来了,000390
123,“并没有泡沫”,000391
124,30年吧,000382
125,卧槽，开始有意思了,000375
126,三个不要脸的，不如一个卖保险的，除了车的强制险我什么保险都不买,000378
127,LSP狂喜,000375
128,1,000378
129,？？？,000380
130,草啊哈哈哈哈,000385
131,？骑车还有这种感觉？？,000390
132,能给70岁的买吗,000378
133,声音和王志文好像啊,000384
134,小哥相当可,000373
135,你不计算一下人家资金流入有多大吗？,000386
136,hak,000375
137,111,000378
138,红细胞的寿命其实很短，脱核后围绕血管转两圈就死了,000377
139,细节啊,000377
140,好家伙直接好家伙,000390
141,哈哈哈哈哈哈,000380
142,才华,000373
143,多人运动,000385
144,呜呜，BGM梦回童年,000385
145,你说这个那爷可就自信（骄傲）了啊,000380
146,雷总去华为代个言？,000374
147,2,000378
148,实用,000378
149,他说的是真的，主要是因为地价高，和房地产关系不大,000391
150,下次一定,000376
151,要不是前面说明，我他喵也信了,000373
152,？？？？？？？,000385
153,不信谣不传谣,000380
154,？？？,000390
155,练习,000390
156,抛开几率说额度都是耍流氓,000378
157,欢迎来到食物链的顶端,000385
158,在写了在写了,000390
159,夹吃灰,000375
160,awsl,000377
161,哈哈哈哈,000380
162,众生皆有佛性，阿弥陀佛。,000384
163,4444,000378
164,标题党？,000376
165,这是事实↑,000384
166,她吼啥,000383
167,地铁老爷爷看手机,000385
168,？？,000380
169,？？？？？？,000375
170,绝了,000373
171,学到了，请问哪里能做这样的实验,000390
172,1111,000385
173,哈哈哈哈,000386
174,秒懂，太厉害了,000375
175,吾辈楷模,000376
176,沙雕,000376
177,哈哈哈哈哈哈哈哈哈哈,000380
178,？？？？,000390
179,我靠！！！,000388
180,越来越离谱,000382
181,？？,000385
182,好家伙,000380
183,阿强乐空开了花,000385
184,1,000378
185,保护,000378
186,狱里产的,000382
187,突然日语课,000376
188,绝了1,000390
189,复读机,000376
190,因为垃圾系统,000374
191,又短又矮,000380
192,为了压榨你,000392
193,下次一定,000376
194,字幕倒挺简洁的,000375
195,幻影坦克,000375
196,各凭本事,000390
197,？？,000390
198,淑女來了,000390
199,窝里斗,000385
