,弹幕,vid
0,小丑竟是我自己,000065
1,人活着钱没了,000067
2,摸摸唱,000070
3,....感觉很不接地气，没啥常识,000068
4,我刚刚还收藏  我现在要取消。。,000068
5,约么？,000065
6,没有啊，经常去,000070
7,不喜欢 只喜欢上海,000068
8,正准备开始,000069
9,小丑警示我自己,000065
10,冲冲冲,000069
11,?,000069
12,因为妞太贵,000070
13,难道我农村户口不香吗？,000068
14,保定,000068
15,保定,000068
16,哈哈哈哈哈哈,000068
17,打游戏不香么,000069
18,1,000068
19,我和他们炫头发,000066
20,你小品只看了一半儿吗？能不能看完再评论 ,000067
21,夕阳红场（下午场）,000070
22,低吗，我觉得很贵啊,000070
23,肝癌可以治愈？？？？？？？,000067
24,苏锡常笑而不语,000068
25,成渝谁潜力大,000068
26,我这里KTV一下午才35,000070
27,3年,000070
28,不熟真的唱歌很尴尬,000070
29,大城市有意思呗,000068
30,我就是,000065
31,小丑竟是我自己,000065
32,怪不得霉霉很多歌都没有,000070
33,帮朋友看看,000069
34,正经人谁去唱歌,000070
35,我媽賊愛去,000070
36,996，007,000070
37,（是不是小品没看完（,000067
38,苏州绝对低了,000068
39,速效救心丸？老人抢麦？,000070
40,心动了,000069
41,蹭热度，滚,000067
42,?,000069
43,我同事的妈妈快80了，还经常和小姐妹去KTV,000070
44,针不戳,000069
45,放屁,000070
46,正好下个月就要换城市了,000068
47,谢安琪的歌也全部下架了,000070
48,我帮我朋友李文浩看看,000069
49,讨好竟是我自己,000065
50,搭噶，阔拖哇路,000065
51,？,000069
52,没有朋友,000065
53,好看的妹子不让摸,000070
54,因为打工人都996了,000070
55,好家伙,000069
56,帮我朋友看看,000069
57,速效救心丸hhh,000070
58,唱歌？就是xd,000070
59,扫黄问题,000070
60,小丑竟是我自己,000065
61,我的钱只为医院存,000067
62,我才我才刚进来,000069
63,苏州表示不服,000068
64,2,000065
65,南京。就是南京，徽京,000068
66,这是反讽啊,000067
67,小丑竟是我自己,000065
