,弹幕,vid
0,济南人终于支棱起来了(   ･᷅ὢ･᷄ ),000206
1,温柔up,000190
2,我感觉是在赶寒假作业。,000190
3,致敬,000184
4,形象生动的课,000203
5,啊，这啥?,000200
6,你吼什么,000210
7,致敬,000177
8,给钱就行,000175
9,这几句诗都已经被翻来覆去说了几千遍了，可是孩子几千万，写得好的诗句就这两句啊,000193
10,老油条了,000212
11,可以啊,000181
12,我哈工大没牌面？,000173
13,厕所哈哈哈,000192
14,1,000200
15,拉闸,000178
16,人家尽快吧班长,000200
17,哈哈哈哈哈哈哈哈哈哈哈哈哈爽了,000204
18,保洁：淦,000203
19,啊,000197
20,？,000188
21,像隋的,000212
22,朝鲜韭菜吃中国白菜,000206
23,爱自己,000199
24,是阿噗吗？笑死,000211
25,初三人,000190
26,《不小心》,000194
27,衣服有点大,000211
28,因为 日本人没有 屠杀美国本土,000184
29,人口断崖式下跌了解一下。不要再自嗨了，怎么提高人口出生率是重点,000173
30,致敬,000184
31,20公斤的帝王绿真能汤臣一品一套,000179
32,被迫升值,000210
33,？,000197
34,哈哈哈哈哈哈哈哈哈哈哈哈哈,000185
35,垃圾国家,000188
36,俄国就是个凑数的,000173
37,现在跑路可能会救活空狗，团结起来都不卖就让他们死,000198
38,该打仗了，不打仗国内矛盾解决不了了,000196
39,结婚肯定越来越少,000196
40,各位，把这两个数字减一下，我们发现未来又多了几十万单身狗（dog）,000196
41,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000204
42,这可都是我的战利品,000192
43,这个好诶,000178
44,他比我还小啊!,000177
45,太牛了,000184
46,兔子被吓到了,000173
47,咽口水了,000179
48,散户永远是散户,000198
49,真的恶心死了恶心死了！！,000177
50,头发植了多少次了？,000207
51,a,000189
52,清洁人员wdnmd,000203
53,三D打印的城市模型,000178
54,大家出来关注啊,000173
55,是吗，更加买不起房了,000196
56,也有可能是卖鸡蛋的,000203
57,实体死光了，整个社会看上去毫无生气,000196
58,标题牛逼,000190
59,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000211
60,老板：怎么了？我：欠了一个亿,000201
61,太可敬了,000184
62,哈哈哈哈哈,000180
63,双亲暴毙，狗鲨币,000177
64,牛逼,000188
65,好耶！,000196
66,酸菜缸子都只能放走廊外屋地,000204
67,哈哈哈哈哈哈哈哈,000204
68,好真实,000200
69,得看啥歌 如果是idol的歌我肯定1,000200
70,教你怎么快速成为连领导都能忽悠的老油条,000175
71,你们牺牲一下去生孩子吧,000196
72,致敬国际友人,000184
73,真独立啊，美国爸爸,000211
74,学会了这就去乱砸公物（dog,000203
75,总算少了,000196
76,还有？,000212
77,你自己改的，当然说什么都对了,000211
78,泪目,000206
79,朗朗风平被害,000193
80,砸你自己,000203
81,肯定要印钱啊，不然怎么刺激经济呢，不然怎么应对别国单方面货币贬值呢,000210
82,日本,000182
83,例如以前欧洲军事的裙甲和丝袜后来民用了。。。,000173
84,战争 是促进发展的必需品  也要防止 丛林法则   没有战争也要故意制造战争,000173
85,人工铃声还原场景,000200
86,钱被开发商挣了,000196
87,神剑,000185
88,哈哈哈哈哈哈哈哈哈哈哈哈,000191
89,第一你踏马弱智,000175
90,朗朗表示很淦,000193
91,川同志干的漂亮,000211
92,《细节》,000193
93,热血,000199
94,？公修让我回去上班，那真不好意思了，不干了,000175
95,套牌销售233,000206
96,组团偷小烙+1,000186
97,打个手电筒，像盗墓一样,000192
98,好家伙,000185
99,大半夜我在看 什么,000199
100,感觉不利于出口啊,000210
101,哈哈哈哈哈哈哈哈哈哈哈哈踩得好婉转,000183
102,工资又少了,000210
103,打印的,000191
104,我的母亲中国。,000193
105,这个课太贵了,000203
106,花之密语——花绽火焰,000178
107,傻不傻？未来是AI工作的时代。没人类什么事。。养老金估计早早一次性发了。你们早点去养老,000196
108,这女的演的也太qian了吧,000176
109,关注了,000211
110,监控(º﹃º ),000200
111,浪费食物可耻,000174
112,再来一遍,000204
113,裂,000203
114,爱自己,000199
115,爱自己,000199
116,我妈说：你怎么还在搞？？快点睡觉！不然我揍你,000200
117,20,000191
118,好啊,000196
119,哈哈哈哈,000195
120,这是在干嘛？,000190
121,致敬,000184
122,干得漂亮,000204
123,我要笑死了商纣王跟俄罗斯都曾经是他们的,000211
124,！,000206
125,现代战争：万     键    归    宗,000173
126,你乱砸食物我举报。,000203
127,哇,000178
128,好可怕,000187
129,正气,000177
130,泡菜坛腌放房间或者厕所角落里,000204
131,老师好！！,000210
132,生化武器,000178
133,全品,000190
134,忽然cue到我河,000200
135,建议100岁退休,000196
136,爱自己,000199
137,建国 观海 振华,000196
138,收增值税就行，别的都不用,000196
139,虾球说,000210
140,来了,000173
141,我可以，我想要一架，就一架,000173
142,好家伙,000182
143,哈哈哈哈,000206
144,现在无人机了,000173
145,上周,000191
146,权御天下………………,000190
147,谢谢,000184
148,真的超怕这种,000183
149,同志,000184
150,专家能不能实名制,000193
151,哈哈哈哈哈哈哈哈哈哈,000183
152,对我们有利还是不利呢？,000210
153,伊拉克：美国这小伙子啊，来骗，来偷袭，我这老同志,000173
154,噗180万,000182
155,这么多啊！谁这么想不开还在生孩子啊？,000196
156,意味着我们手里的钱会变多,000210
157,后天,000178
158,建议现在股票基金全抛吧，美国跌了，中国说不来,000198
159,主要是家里真的吵,000200
160,这牛逼,000182
161,躺枪,000193
162,估价四年,000212
163,好耶,000196
164,牛,000198
165,厕所的,000192
166,Eyes' Feast,000178
167,好！,000196
168,韩国的泡菜就是咱们的咸菜，都上不了桌,000204
169,致敬,000184
170,是中国人,000211
171,来炫耀的,000192
172,气质好,000183
173,哈哈哈笑死我了,000206
174,高斯电子5天涨了1980%,000198
175,致敬,000177
176,哈哈哈哈哈哈哈哈哈,000204
177,降维打击,000204
178,就这样还有人提读书无用论,000173
179,哈哈,000206
180,呵呵,000196
181,开锁公司！,000192
182,爱自己,000199
183,好家伙,000206
184,怎么骂人？,000191
185,居然坐地铁你个小机灵鬼,000188
186,会变好的,000196
187,我们这边不叫泡菜,000204
188,哈哈哈哈哈哈哈哈哈哈,000180
189,应该收复韩国，不然这儿子没有文化了,000211
190,标题起的好 三连少不了,000190
191,致敬,000177
192,哈哈哈哈,000185
193,助力车原型,000188
194,哈哈哈哈哈哈哈哈哈哈,000185
195,确实,000200
196,赞,000177
197,好可怕,000187
198,致敬,000184
199,印度:你再骂？,000173
200,致敬,000184
201,侮辱性太强,000206
202,初中还好，高中高一就有了,000200
203,白嫖失败,000178
204,我很荣幸我是一名中国人,000177
205,草,000200
206,耳朵怀孕了,000200
207,哦耶,000181
208,？？？2004年？,000211
209,是我无疑了,000186
210,与我同岁。。。。。。惭愧惭愧,000177
211,收到暗示了，哈哈,000185
212,升升升！不择手段的升！,000210
213,可惜了,000206
214,我是史泰应,000198
215,不是鹅卵石吗？,000179
216,以后就是高科技吊打全球了,000173
217,真会说话,000193
218,五常大战能打废地球不,000173
219,一个打五个,000177
220,致敬,000184
221,确实，这个色块看个锤子,000182
222,阅读理解做不对的原因在这儿,000193
223,那现在又是怎样一副光景呢??呵呵,000184
224,好家伙化学笔记,000190
225,砖 家,000193
226,鱼——,000203
227,哪来的音响,000203
228,数学一飞冲天蓝皮？,000190
229,哈哈哈哈,000193
230,爱自己,000199
231,孝死我了,000211
232,好家伙,000190
233,真的是！！,000183
234,阿雷妈妈好可爱,000183
235,?uui,000193
236,太热血了我想加入,000198
237,然后国内油价又涨了,000182
238,他叫仇球,000177
239,半个中国人莫非他是雑种的,000211
240,说的正是我,000201
241,我还想俺们活在哪呢！原来宇宙就一大破水缸子啊,000178
242,货币是特殊的商品,000210
243,不是乘2是除2,000179
244,这个电话我一般没看见,000175
245,1500+锦旗不能再多了,000185
246,好耶！！！！,000196
247,高情商,000193
248,少数先进武器永远不会单独出场，他们与其他装备组成的体系才可怕,000173
249,一诺四杀，哈哈,000196
250,我买的就是这个啊,000202
251,哈哈哈哈哈哈哈哈,000211
252,？？？？？,000195
253,难道不是？,000211
254,兔子：不不不 我没有 我就是个种田滴,000173
255,nb,000188
256,这是啥？,000200
257,想多了，有加薪计划不用考虑有没有我，必须有我，而且必须达到我的预期，不然就走,000201
