,弹幕,vid
0,史莱克七怪,000500
1,致敬,000533
2,等等，不要啊,000497
3,ohhhhhhhhhhhhhhhhh,000520
4,我见过女巫毒死猎人打死预言家的,000531
5,你还挺乐观,000505
6,叠词词 恶心心,000510
7,这动手能力我是真的望尘莫及,000502
8,我也以为是猴拿枪哈哈哈哈哈哈,000512
9,宝 友 儿,000519
10,期待,000518
11,脑外科牛逼吧,000527
12,把生物书背两遍,000516
13,阿兵鸽,000501
14,提前组队偷刀（1/100）,000502
15,期待,000518
16,我之前一天背两百个但是从不复习，然后我就炸了,000529
17,天津人是因为胖,000515
18,别骂了别骂了,000516
19,啊我还真钻过溶洞,000512
20,可爱,000529
21,楚门,000490
22,？？？生物课代表无希望了流泪.jpg ,000496
23,哈哈哈哈那是因为你本身就有鼻炎吧,000527
24,bgm:Melancholy,000487
25,银行可以破产了,000521
26,没有这种感觉，因为我没去过国外,000522
27,泪目,000504
28,哇，可以可以,000512
29,刀郎,000531
30,吊啊,000486
31,我们的未来现在都想当明星，还不美国年轻人,000520
32,没有,000522
33,双厨狂喜,000502
34,xsl,000524
35,滴水观音真的会滴水吗？,000512
36,太久了,000520
37,入喉你转一下啊,000528
38,一天，工作人员拿错了电钻。。。。,000528
39,https://b23.tv/WGGGbn,000500
40,哈哈哈哈哈哈哈哈哈哈哈哈我还秦始皇呢,000490
41,这个APP是同款了哈哈哈,000529
42,完了听不懂,000496
43,哈哈哈哈哈哈哈,000519
44,大一狂喜,000524
45,金钱流,000502
46,路口中间熄火命大啊,000507
47,那时我工资才600,000511
48,秒啊,000509
49,咕咕咕,000501
50,为啥前途这么好还会贪呢？,000511
51,lsp,000508
52,期待,000518
53,期待,000518
54,过儿，是你吗？,000501
55,是的违约金要重视,000489
56,卖地不？我们自己盖,000521
57,辛苦了,000527
58,应该游街示众,000511
59,高三面对！,000524
60,光滑,000508
61,？？？？？？,000530
62,2,000520
63,蜘蛛：诶，怎么张口就来啊,000512
64,白嫖失败,000486
65,菩萨,000504
66,我同意，在精神文明丰富起来之前，最好不要过度再分配。,000491
67,技术宅真可怕,000486
68,把绅士打在公屏上,000508
69,花小烙同款衣服,000501
70,他不会说实话,000489
71,因为每次视频都会抛媚眼。我又来心动了,000523
72,不好吃,000510
73,叼,000520
74,就他们，有学历吗？文化是个大问题哦,000531
75,大一狂喜,000524
76,你放心，我初中，生物90以上,000516
77,我对英语完全失去兴趣就是因为初中老师。,000523
78,那么在哪能看到呢,000490
