,弹幕,vid
0,1,000200
1,营销号那哥们够了 哈哈哈,000178
2,干得漂亮,000184
3,这是让大家产生生理性厌恶吧,000203
4,这是哪里啊？这么冷清,000196
5,真实,000204
6,恶心,000193
7,↓忍你很久了,000178
8,致敬,000177
9,jo小鬼biss,000186
10,老工具人了,000175
11,是可以买更多辣条吗,000210
12,抹了专用的润滑油,000179
13,牛,000206
14,爱自己,000199
15,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000186
16,没钱生啊,000196
17,她有什么罪恶呢？,000184
18,依法？,000175
19,把钱分了可还行,000182
20,什么玩意儿啊，,000203
21,学西班牙语的听一半一半懂,000183
22,你就是个电池,000175
23,tmd，烦死了,000198
24,我们,000203
25,好少啊,000196
26,3D,000191
27,期待,000206
28,类目,000206
29,鹅卵石一样,000179
30,没文化真可怕！改死卦,000211
31,假的,000185
32,休伊朗震怒,000193
33,神经病,000175
34,大鱼大肉？我们连涪陵榨菜都吃不起【doge】,000173
35,好耶,000196
36,好湿好湿,000193
37,她就是个世界公民啊,000184
38,哈哈哈哈哈哈哈哈哈,000204
39,是因为有了中国，我才是个人,000177
40,前面的放屁呢？加币什么时候比美金还贵了,000189
41,这个答案跟收入挂钩,000175
42,好耶,000182
43,一贯手段玩文字游戏,000211
44,心 在 祖 国,000211
45,致敬,000184
46,狼吃狼比吃羊还狠,000198
47,111：100，高还是低？,000196
48,到澳大利亚吧,000210
49,2,000200
50,0000,000198
51,怪谁呢？,000196
52,草，我真的把封面看成了明日方舟,000178
53,马上就有营销号要做视频,000178
54,升利进，贬利出,000210
55,形式上的,000201
56,我的区长父亲,000193
57,这是老师吧,000210
58,华为壁纸不会就是这样来的吧？,000178
59,1,000200
60,输球又输人,000188
61,她本身就是因为制造核武器才难受得紧，怎么可能让她协助制造中国核武器?,000184
62,？？？？？,000193
63,因为他们要为这饱受战乱的土地带来和平！用血肉和生命为他们的子孙代创造幸福的未来！！,000184
64,裂开了,000203
65,哈哈哈哈哈哈哈哈哈,000191
66,小学课堂,000210
67,真实,000200
68,geigeigeigei,000186
69,花没了,000198
70,出口不琢磨了，进口买买必须的,000210
71,倒吸一口凉气,000185
72,升华,000184
73,致敬,000184
74,致敬,000184
75,爱自己,000199
76,不愧是我,000194
77,太贵了,000196
78,害怕,000190
79,对！ mac臭脸,000183
80,人才推动科技发展,000173
81,我没啥事，就是想让你们开开眼,000192
82,天哪这是什么人，四位烈士的命啊,000177
83,正道的光,000196
84,？？那,000180
85,爱自己,000199
86,不是,000183
87,顶级奢侈品除了商品外，服务和体验也很重要，直播沒法完全取代顶多是補助,000183
88,羊活明白了 ,000196
89,农村包围城市？,000198
90,哈哈哈哈哈危,000185
