,弹幕,vid
0,好的，这就关掉,000324
1,这不是通过了吗？,000326
2,花生,000335
3,Up你家还缺狗狗吗,000328
4,我靠,000328
5,去旅游呀,000350
6,凡尔赛？,000350
7,老夫子盾山的那个你够了,000337
8,抱抱,000350
9,编钟？,000346
10,真实,000324
11,干得漂亮,000331
12,老中医,000340
13,拿吊车吊过去不就行了,000326
14,抱到,000329
15,确实会变浓，像果冻那样,000351
16,都傻了？害凡尔赛呢,000350
17,学到了,000343
18,这部分我基本上没分,000324
19,《往少了估》,000328
20,人也过去了,000326
21,以前有，胖了之后看不到了，泪目,000335
22,妖魔鬼怪快离开啊啊啊啊啊,000325
23,大预言家,000337
24,不能写个人原因！！！！,000323
25,这才叫底气,000349
26,第一眼看成了教主（doge）,000335
27,这不是齿轮泵吗？,000326
28,漂亮,000350
29,吉林艺术有配音方向,000343
30,可以的，真的不错,000332
31,现在男的太爱打拳没兴趣,000342
32,笑死了啊哈哈哈哈哈,000332
33,报到,000329
34,有点治愈 原来学霸也有这种迷茫,000350
35,我说这名这么熟悉呢,000335
36,真实了,000351
37,只能收集一点点,000329
38,难道说龙哥,000343
39,卧槽，咋显示有病毒啊，，，,000330
40,我一直以为是倒插毛,000335
41,酒驾入刑,000352
42,吃？,000343
43,男人的终极浪漫,000336
44,谢谢老师,000340
45,她爸妈真的有问题,000337
46,酸,000328
47,对！每个月再说,000347
48,5块,000332
49,菊次郎的夏天哦,000345
50,郑云龙,000348
51,鲁克那没来,000345
52,Super 面筋车,000326
53,加点药,000340
54,从来不吃这类产品，太腻了,000327
55,黑子直呼内行,000345
56,妖魔鬼怪快离开,000325
57,呱,000329
58,你愤怒啥，蹭热度,000337
59,特殊功能·哈哈,000330
60,兰博~,000328
61,卧槽,000337
62,初三害怕,000324
63,傻娘们儿一个,000325
64,请你冷静一下,000329
65,各位姐妹们洁身自好！！！,000351
66,呱,000329
67,报道,000329
68,洗澡会这样,000335
69,真爽和她爸怎么互动？,000337
70,活该,000331
71,牛逼,000349
72,三星堆,000348
73,前面的，公务员不受劳动合同法调整,000323
74,哈哈哈哈哈,000351
75,这几首BGM我全听过……,000343
76,农村包围城市，永远的神,000327
77,华森诶,000336
78,好变态,000337
79,太提莫对了,000344
80,哈哈哈哈,000351
81,所以我的嘴巴果然很刁，一直觉得可比克和达利园的小糕点难吃到爆炸,000327
82,好丽友巧克力派达利园的没法比，达利园不好吃,000327
83,干得漂亮,000331
84,高情商,000349
85,咦～的死噶？,000345
86,????????????',000325
87,学艺术的也得不到自己想要的，围城罢了,000350
88,好耶,000351
89,Summer ,000345
90,才知道阿柯是林素配的 我的天 我最常用英雄啊,000343
91,hard core player ,000336
92,但这玩意是真的难吃啊,000327
93,？好吧，我想看都看不懂,000350
94,妖魔鬼怪快离开,000325
95,语文还有错题本？学到了。,000324
96,笑死,000351
97,一样一样,000324
98,达利园的食物真的从小吃到大，味道还不错的,000327
99,好像是…,000342
100,原力与你同在,000336
101,6666666,000324
102,我动耳朵时引起了全班轰动。。。,000335
103,从不看真的,000348
104,呱,000329
105,既然想过艺术，你没争取就是你的错，成绩好怎么就不能学艺术了，你是没有勇气去和你父母你周围的一切去争取自己选择路的机会,000350
106,哈哈哈哈哈哈哈哈哈哈,000337
107,这个我熟,000345
