,弹幕,vid
0,《就 第 一 名 了》,000350
1,刑部尚书劲敌！,000336
2,我还扣过现在后怕啊,000335
3,夺孙娜,000340
4,母胎单身的狗子,000351
5,好一个高门槛零收入,000343
6,卧槽，我直接卧槽,000340
7,哦~~~~~,000330
8,现在的bgm还是有点吵,000324
9,卧槽,000337
10,妖魔鬼怪快离开,000325
11,直接脱裤,000352
12,我也一直觉得她是有心理疾病的，最好看一下心理医生,000337
13,热乎的7459名好同学,000340
14,要是大众连点漆都不会掉，哪像丰田一下就碎了,000326
15,没合同辞职都不用了，直接仲裁，一仲一个准,000323
16,赞成,000328
17,南京法院不服,000340
18,生物防治的xswl,000340
19,完了，估计我过不了面试……,000343
20,郑云龙哈哈哈哈哈哈哈,000348
21,这还能考？,000343
22,心里伤疤被揭起来了,000350
23,放心了,000351
24,银行,000340
25,真实，小时候随便一个小商店都有可比克，可是没有乐事,000327
26,企鹅系列,000327
27,正道的光,000331
28,那我就放心了,000351
29,真实,000324
30,五星好市民,000331
31,现杀的,000325
32,那路多,000345
33,哈哈哈哈哈哈,000351
34,这种图片，制图软件几秒钟做出来，多少金额都行，A股都是你的,000328
35,舒服,000331
36,朋友让我进来的,000342
37,有点…,000335
38,都在酒里，干了,000352
39,羡慕了,000335
40,说这么多，下次没人敬酒了,000352
41,？？？,000351
42,千机伞预定,000336
43,哈佛本科是真的男 研究生一般般,000344
44,感觉全是废话,000342
45,这辈子不知道能不能赚那么多,000328
46,欢迎郑云龙参加天天鉴宝！,000348
47,语文100,000324
48,放心了,000351
49,确实,000337
50,会いたい,000345
51,这也行？？？？,000343
52,伏 地 魔,000335
53,燕麦永远的神,000332
54,瓜,000329
55,西内,000345
56,我帮女朋友看看,000351
57,呱,000329
58,awslwwwwww,000345
59,自己蠢，怪女人,000339
60,呱,000329
61,这才是，林子大了什么鸟都有啊,000335
62,18以内,000332
63,跟随自己内心吧,000350
64,我的脚趾甲有,000335
65,加油、,000332
66,明星选择,000327
67,欢迎大佬！,000336
68,这不是通过哦吗？,000326
69,帮朋友看,000330
70,商人行为 但却是不要脸,000327
71,报道,000329
72,我答题时像脱缰的野马,000324
73,跟我单挑，让领导以后看见酒想吐,000352
74,呀卡马西！,000345
75,抱到,000329
76,light saber！,000336
77,？好恐怖,000337
78,语文110–120徘徊,000324
79,还有这些粉丝真的是爱郑爽吗？如果郑爽出了事，有些人集体解救也不会这样，他就是缺少爱。现在又放弃了他从来没有一个人真正的爱他。,000337
80,感觉up有点像Alan。。？,000335
81,妖魔鬼怪快离开.........,000325
82,真实,000324
83,一句我吃了头孢就能解决的事,000352
84,welcome！,000336
85,确实,000327
86,ki米摸火吸,000345
87,才75？,000342
88,交大logo,000336
89,真实,000324
90,麻德，会飞的那是恐怖片,000340
91,早一点讲嘛,000351
92,没有劳动合同,000323
93,真实,000324
94,木大木大木大木大木大木大木大木大木大木大,000345
95,md我同学就喜欢做这个，但他特别讨厌，就显的很恶心,000335
96,难喝极了,000327
97,可比克好难吃,000327
98,你可拉倒吧,000352
99,有钱人的世界,000336
100,我记得好丽友和孔子学会还是合作。。。现在想起了细思极恐,000327
101,你报警嘛～～昂～～,000331
102,你给路达哟,000345
103,毛笔,000348
104,哈哈哈哈哈哈哈哈哈哈哈哈,000327
105,埃尔法,000328
106,妖魔鬼怪快离开,000325
107,西内,000345
108,up主火化必出舍利子,000330
109,她妈妈也太可怕了吧,000337
110,op pai,000345
111,优秀是多样性的要活出自己，重要的是内心的满足,000350
112,本金多而已,000328
113,？是我不是人类还是你们会的不是,000335
114,我从小就会哈哈,000335
115,？,000337
116,这种真实,000349
117,哈哈哈，啊这机器人，,000352
118,不可以么？,000340
119,黄龙？,000340
120,啥⊙∀⊙？,000351
121,卧槽无情,000323
122,一拳划掉,000352
123,哈哈哈哈,000350
124,8块,000332
125,66666,000349
126,我不对劲,000330
127,扯淡,000342
128,站焊,000346
129,真实,000324
130,我不嫌你穷，你还嫌我便宜！,000332
131,豪无人性,000336
132,这个真的是 手工秋的pro版,000336
133,胸腺细胞学校哈哈哈哈，培养杀手T细胞,000335
134,可爱哈哈哈哈,000351
135,有,000335
136,在洗白了,000337
137,鼻泪管  通到鼻子的,000335
138,天呐,000337
139,爷爷在三星电子上班时候堆的,000348
140,辛い からい,000345
141,吸吸吸,000349
142,我总觉得没有目标，找不到意义,000350
143,呱,000329
144,很难坚持到最后,000343
145,是我了,000324
146,姐姐能卖给我吗,000324
147,哈哈哈哈哈哈,000343
148,磨磨唧唧的你明天别来了,000352
149,他应该感谢上天给予他智能优势,000349
150,不是每时每刻吗,000342
151,手疼不,000351
152,我要把这条转给那些说我长痘是因为没男朋友的猥琐小人,000351
153,报道,000329
154,我真是帮我班主任康康,000351
155,大得妈哟,000345
156,我来看热闹的,000337
157,柴油增压泵？,000326
158,鎏金内tei有裤啦呜,000346
159,客观题拿不到多少心酸,000324
160,诺贝尔物理学奖就靠你了，兄弟,000349
161,建议这位黑记的手机，不要撞到别人的拳头上,000331
162,我帮我朋友看看,000330
163,让我想起人工学院了,000345
164,老师好,000340
165,看大拇指！,000348
166,欧拉欧拉欧拉,000345
167,只要我的车足够小不就过去了？？,000326
168,这是军部尚书,000336
169,我没有,000335
170,收藏从未停止，学习从未开始,000344
171,花之呼吸的胜利,000340
172,nm,000337
173,多行不义必自毙,000331
174,我会这个,000335
175,我觉得可比克比乐事好吃，乐事切的太薄。,000327
176,哈哈哈哈哈哈哈哈哈哈哈,000332
177,技能栏,000329
178,难怪好丽友贵,000327
179,笑死了,000348
180,哈哈哈哈哈哈,000348
181,特殊性,000324
182,强啊,000349
183,好自为之,000331
184,三个愿望 一次满足,000326
185,啊,000343
186,这个封面好看oh,000324
187,港铁嘞,000332
188,わたしわあいして,000345
189,每次简答都直接死哈哈哈,000324
190,我就知道,000351
191,良心！,000332
192,什么玩意？,000334
193,好嘞,000345
194,不合适，加点,000338
195,这个是港姐的迷你形象,000332
196,派蒙是多多。。。,000343
197,无期起步,000348
198,488,000328
199,报到,000329
200,飞过去,000326
201,所以就很奇怪。。。,000350
202,之后不会让你后悔的事情就是最好的,000350
203,20,000332
204,报道,000329
205,棉手套怎么按,000339
206,别看了，枪毙吧,000348
207,不是妞跑了，就是头上长草了,000351
208,瓜,000329
209,老司机必备是真的，啥都有,000330
210,Bring me thunder !!!,000336
211,呱,000329
212,一上来就人身攻击啊。,000337
213,rise！,000336
214,没事吧是不是出现三次了,000345
215,a ri ga to u 玛玛哈哈~,000345
216,真心想打你,000349
217,他应该是不了解三星堆,000348
218,报道,000329
219,可以走了,000351
220,Triple怎么打成check的啊,000347
221,第一句就震撼到我,000337
222,但是蜜雪冰城的味道真的不怎么样,000332
223,蜜雪冰城前身寒流刨冰，有一些蜜雪冰城的门店里会有发展史,000332
224,？？？？,000337
225,第一千条弹幕,000342
226,不省人事,000326
227,那他用的什么牛奶呢,000332
228,电影这些都用特效做了,000336
229,哲学里不一定有你想要的答案，但可以帮你更好地理解自己的精神困境,000350
230,咕咕咕咕,000329
231,其实我想看蚁人嘻嘻,000336
232,您吓到我了，这音量(  ･᷄ὢ･᷅),000343
233,极  限  一  换  一,000326
234,欧啦！！！！！,000345
235,半条命的别走！,000336
236,没有啊,000342
237,凡尔赛本赛了,000350
238,国泰安,000329
239,sy是啥？静音听不到,000349
240,来得早，老师好,000340
241,帕拉梅娜,000328
242,非战斗人员请撤离,000341
243,？？？？？？？？？？？,000345
244,瓜,000329
245,10,000332
246,另外一个视频在哪？,000323
247,妖魔鬼怪快离开,000325
248,视频没看，凭一万点赞，就不是失败者,000350
249,初一,000324
250,同学：呵呵，我段位比你高,000349
251,什么歌,000350
252,磨剪子了，炝菜刀了！,000336
253,散了散了,000351
254,哈哈哈哈,000343
255,好家伙,000330
256,新来的举报一下凡尔赛弹幕，谢谢,000350
257,我小时候以为市场上只有可比克薯片,000327
258,哈哈哈哈哈,000345
259,是时候买辆会跳的车子了,000326
260,报到,000329
261,她妈真的是个疯子,000337
262,资源可比这千把块钱更值钱。,000339
263,主观题我哭了,000324
264,哈哈哈哈哈哈,000340
265,妖魔鬼怪快离开,000325
266,吉克草 完全一致,000337
267,我就是喜欢有盖子的,000327
268,就很干！就很干！就很干！,000324
